time,COM2_State,COM2_Current_Min,COM2_Current_Max,COM2_Current_Avg
1584763479,5,-15.4990234375,15.498046875,-0.00244140625
1584763537,5,-15.4990234375,15.498046875,-0.00244140625
1584763599,5,-15.4990234375,15.498046875,-0.00244140625
1584763656,5,-15.4990234375,15.498046875,-0.00244140625
1584763719,5,-15.4990234375,15.498046875,-0.00244140625
1584768937,5,-15.4990234375,15.498046875,-0.00244140625
1584768999,5,-15.4990234375,15.498046875,-0.00244140625
1584769057,5,-15.4990234375,15.498046875,-0.00244140625
1584769119,5,-15.4990234375,15.498046875,-0.00244140625
1584769176,5,-15.4990234375,15.498046875,-0.00244140625
1584769239,5,-15.4990234375,15.498046875,-0.00244140625
1584769296,5,-0.0078125,0.0009765625,-0.00244140625
1584769359,5,-0.0078125,0.001953125,-0.00244140625
1584769536,5,-0.0078125,0.001953125,-0.00244140625
