time,EPS_State,EPS_Current_Min,EPS_Current_Max,EPS_Current_Avg
1584853965,On,0.0205078125,0.064453125,0.02197265625
1584854022,On,0.0205078125,0.064453125,0.02197265625
1584854085,On,0.0205078125,0.064453125,0.02197265625
1584854204,On,0.0205078125,0.064453125,0.02197265625
1585016324,On,0.02001953125,0.07666015625,0.0224609375
1585016382,On,0.02001953125,0.07666015625,0.02197265625
1585016444,On,0.02001953125,0.07666015625,0.02197265625
1585016502,On,0.02001953125,0.07666015625,0.02197265625
1585016564,On,0.02001953125,0.07666015625,0.02197265625
1585016626,On,0.02001953125,0.07666015625,0.02197265625
1585016684,On,0.02001953125,0.07666015625,0.02197265625
1585016746,On,0.02001953125,0.07666015625,0.0224609375
1585016804,On,0.02001953125,0.07666015625,0.02197265625
1585016866,On,0.02001953125,0.07666015625,0.02197265625
1585016924,On,0.02001953125,0.07666015625,0.02197265625
1585022142,On,0.02001953125,0.07666015625,0.02197265625
1585022279,Off_Manual,-0.00048828125,0.07666015625,0.0
1585022284,Off_Manual,-0.00048828125,0.07666015625,0.0
1585022308,Off_Manual,-0.00048828125,0.07666015625,0.0
1585022313,Off_Manual,-0.00048828125,0.07666015625,0.0
1585022322,Off_Manual,-0.00048828125,0.07666015625,0.0
1585022370,Off_Manual,-0.00048828125,0.07666015625,0.0
1585022380,Off_Manual,-0.00048828125,0.07666015625,0.0
1585022505,Off_Manual,-0.00048828125,0.07666015625,0.0
1585022625,On,-0.00048828125,0.07666015625,0.0185546875
1585022682,On,-0.00048828125,0.07666015625,0.02197265625
1585022802,On,-0.00048828125,0.07666015625,0.02197265625
1585022864,On,-0.00048828125,0.07666015625,0.02197265625
1585022984,On,-0.00048828125,0.07666015625,0.02197265625
1587416114,On,-0.00048828125,0.07666015625,0.02197265625
1587416177,On,-0.00048828125,0.07666015625,0.02197265625
1587416234,On,-0.00048828125,0.07666015625,0.02197265625
1587416296,On,-0.00048828125,0.07666015625,0.0224609375
1587416354,On,-0.00048828125,0.07666015625,0.02197265625
1587416416,On,-0.00048828125,0.07666015625,0.02197265625
1587416474,On,-0.00048828125,0.07666015625,0.02197265625
1587416536,On,-0.00048828125,0.07666015625,0.02197265625
1587416594,On,-0.00048828125,0.07666015625,0.02197265625
1587416656,On,-0.00048828125,0.07666015625,0.02197265625
1587759798,On,-0.00048828125,0.07666015625,0.02197265625
1587759861,On,-0.00048828125,0.07666015625,0.02197265625
1587759918,On,-0.00048828125,0.07666015625,0.0224609375
1587759981,On,-0.00048828125,0.07666015625,0.0224609375
1587760038,On,-0.00048828125,0.07666015625,0.0224609375
1587760101,On,-0.00048828125,0.07666015625,0.0224609375
1587760158,On,-0.00048828125,0.07666015625,0.0224609375
1587760220,On,-0.00048828125,0.07666015625,0.0224609375
1587760278,On,-0.00048828125,0.07666015625,0.02197265625
1587760340,On,-0.00048828125,0.07666015625,0.02197265625
1588266533,Off_Batt_Undervoltage,-5.5,0.07666015625,0.0
1588266590,Off_Batt_Undervoltage,-5.5,0.07666015625,0.0
1588266653,Off_Batt_Undervoltage,-5.5,0.07666015625,0.0
1588266710,Off_Batt_Undervoltage,-5.5,0.07666015625,0.0
1588266772,Off_Batt_Undervoltage,-5.5,0.07666015625,0.0
1588266830,Off_Batt_Undervoltage,-5.5,0.07666015625,0.0
1588266892,Off_Batt_Undervoltage,-5.5,0.07666015625,0.0
1588266950,Off_Batt_Undervoltage,-5.5,0.07666015625,0.0
1588267012,Off_Batt_Undervoltage,-5.5,0.07666015625,0.0
1588267070,Off_Batt_Undervoltage,-5.5,0.07666015625,0.0
1588267132,Off_Batt_Undervoltage,-5.5,0.07666015625,0.0
