time,SPAM_Off_X_MTQ_Z,SPAM_Off_Y_MTQ_X,SPAM_Off_Y_MTQ_Y,SPAM_Off_Y_MTQ_Z
1586362259,6.8493150684931505,2.4657534246575343,-8.73972602739726,0.0273972602739726
1586362317,6.8493150684931505,2.4657534246575343,-8.73972602739726,0.0273972602739726
1586362978,6.8493150684931505,2.4657534246575343,-8.73972602739726,0.0273972602739726
1586363050,6.8493150684931505,2.4657534246575343,-8.73972602739726,0.0273972602739726
1586363108,6.8493150684931505,2.4657534246575343,-8.73972602739726,0.0273972602739726
1586363165,6.8493150684931505,2.4657534246575343,-8.73972602739726,0.0273972602739726
1586363223,6.8493150684931505,2.4657534246575343,-8.73972602739726,0.0273972602739726
1586367609,-0.863013698630137,4.4520547945205475,-8.287671232876713,4.506849315068493
1586367666,-0.863013698630137,4.4520547945205475,-8.287671232876713,4.506849315068493
1586367724,-0.863013698630137,4.4520547945205475,-8.287671232876713,4.506849315068493
1586367782,-0.863013698630137,4.4520547945205475,-8.287671232876713,4.506849315068493
1586367839,-0.863013698630137,4.4520547945205475,-8.287671232876713,4.506849315068493
1586367897,-0.863013698630137,4.4520547945205475,-8.287671232876713,4.506849315068493
1586367968,-0.863013698630137,4.4520547945205475,-8.287671232876713,4.506849315068493
1586368026,-0.863013698630137,4.4520547945205475,-8.287671232876713,4.506849315068493
1586368084,-0.863013698630137,4.4520547945205475,-8.287671232876713,4.506849315068493
1586368141,-0.863013698630137,4.4520547945205475,-8.287671232876713,4.506849315068493
1586368199,-0.863013698630137,4.4520547945205475,-8.287671232876713,4.506849315068493
1586368256,-0.863013698630137,4.4520547945205475,-8.287671232876713,4.506849315068493
1586368328,-0.863013698630137,4.4520547945205475,-8.287671232876713,4.506849315068493
1586368688,3.410958904109589,1.5753424657534247,-10.424657534246576,1.356164383561644
1586368745,3.410958904109589,1.5753424657534247,-10.424657534246576,1.356164383561644
1586368803,3.410958904109589,1.5753424657534247,-10.424657534246576,1.356164383561644
1586368860,3.410958904109589,1.5753424657534247,-10.424657534246576,1.356164383561644
1586368918,3.410958904109589,1.5753424657534247,-10.424657534246576,1.356164383561644
1586368990,3.410958904109589,1.5753424657534247,-10.424657534246576,1.356164383561644
1586369047,3.410958904109589,1.5753424657534247,-10.424657534246576,1.356164383561644
1586369105,3.410958904109589,1.5753424657534247,-10.424657534246576,1.356164383561644
1586373117,-0.8493150684931506,-1.3013698630136987,-4.575342465753424,-0.9178082191780822
1586373304,-0.8493150684931506,-1.3013698630136987,-4.575342465753424,-0.9178082191780822
1586373361,-0.8493150684931506,-1.3013698630136987,-4.575342465753424,-0.9178082191780822
1586373419,-0.8493150684931506,-1.3013698630136987,-4.575342465753424,-0.9178082191780822
1586373477,-0.8493150684931506,-1.3013698630136987,-4.575342465753424,-0.9178082191780822
1586373563,-0.8493150684931506,-1.3013698630136987,-4.575342465753424,-0.9178082191780822
1586373606,-0.8493150684931506,-1.3013698630136987,-4.575342465753424,-0.9178082191780822
1586373664,-0.8493150684931506,-1.3013698630136987,-4.575342465753424,-0.9178082191780822
1586373721,-0.8493150684931506,-1.3013698630136987,-4.575342465753424,-0.9178082191780822
