time,Accumulated_Charge_Min,Accumulated_Charge_Max,Accumulated_Charge_Avg
1584003352,30.570393880208332,40.1114501953125,37.49462890625
1584003415,30.570393880208332,40.1114501953125,37.404703776041664
1584003472,30.570393880208332,40.1114501953125,37.314778645833336
1584003535,30.570393880208332,40.1114501953125,37.224853515625
1584003592,30.570393880208332,40.1114501953125,37.1356201171875
1584003655,30.570393880208332,40.1114501953125,37.045694986979164
1584087514,23.606730143229168,40.1114501953125,25.0081787109375
1584087576,23.606730143229168,40.1114501953125,24.918253580729168
1584087634,23.606730143229168,40.1114501953125,24.828328450520832
1584087696,23.606730143229168,40.1114501953125,24.7301025390625
1584087754,23.606730143229168,40.1114501953125,24.638102213541668
1584087816,23.606730143229168,40.1114501953125,24.548868815104168
1584087874,23.606730143229168,40.1114501953125,24.458943684895832
1584087936,23.606730143229168,40.1114501953125,24.369710286458332
1584087994,23.606730143229168,40.1114501953125,24.280476888020832
1584088056,23.606730143229168,40.1114501953125,24.1905517578125
1584088113,23.606730143229168,40.1114501953125,24.100626627604168
1584088176,23.606730143229168,40.1114501953125,24.011393229166668
1584088233,23.606730143229168,40.1114501953125,23.921468098958332
1584099516,22.0572509765625,22.070393880208332,22.0634765625
1584099573,22.001912434895832,22.070393880208332,22.020589192708332
1584099636,22.001912434895832,22.108439127604168,22.060017903645832
1584099693,22.001912434895832,22.226033528645832,22.165852864583332
1584099755,22.001912434895832,22.345703125,22.286905924479168
1584099813,22.001912434895832,22.439778645833332,22.394816080729168
1584099875,22.001912434895832,22.52001953125,22.479899088541668
1584099933,22.001912434895832,22.597493489583332,22.5594482421875
1584099995,22.001912434895832,22.65283203125,22.6279296875
1584105034,22.001912434895832,24.642252604166668,22.401041666666668
1584105097,22.001912434895832,24.642252604166668,22.322184244791668
1584105154,22.001912434895832,24.642252604166668,22.2398681640625
1584105216,22.001912434895832,24.642252604166668,22.163777669270832
1584105274,22.001912434895832,24.642252604166668,22.195597330729168
1584105336,22.001912434895832,24.642252604166668,22.241943359375
1584105394,22.001912434895832,24.642252604166668,22.333251953125
1584105456,22.001912434895832,24.642252604166668,22.4639892578125
1584105514,22.001912434895832,24.642252604166668,22.5947265625
1584105576,22.001912434895832,24.642252604166668,22.701944986979168
1584105634,22.001912434895832,24.642252604166668,22.796712239583332
1584165996,20.6834716796875,25.617594401041668,24.870524088541668
