time,Main_Charge_Time,Main_Ignited_Delay_Time,Igniter_Charge_Time,Cooldown_Time
1584335373,0.0030517578125,0.0009765625,0.019989013671875,0.868560791015625
1584335435,0.0030517578125,0.0009765625,0.019989013671875,0.868560791015625
1584335493,0.0030517578125,0.0009765625,0.019989013671875,0.868560791015625
1584340717,0.0030517578125,0.0009765625,0.019989013671875,0.868560791015625
1584340775,0.0030517578125,0.0009765625,0.019989013671875,0.868560791015625
1584340837,0.0030517578125,0.0009765625,0.019989013671875,0.868560791015625
1584340894,0.0030517578125,0.0009765625,0.019989013671875,0.868560791015625
1584340957,0.0030517578125,0.0009765625,0.019989013671875,0.868560791015625
1584341077,0.79345703125,0.0009765625,0.019989013671875,0.868560791015625
1584341134,0.79345703125,0.0009765625,0.019989013671875,0.868560791015625
1584346774,0.79345703125,0.0009765625,0.019989013671875,0.868560791015625
1584346836,0.79345703125,0.0009765625,0.019989013671875,0.868560791015625
1584346894,0.79345703125,0.0009765625,0.019989013671875,0.868560791015625
1584346956,0.79345703125,0.0009765625,0.019989013671875,0.868560791015625
1584352536,0.79345703125,0.0009765625,0.029998779296875,0.868560791015625
1584352594,0.79345703125,0.0009765625,0.029998779296875,0.868560791015625
1584352656,0.79345703125,0.0009765625,0.029998779296875,0.868560791015625
1584352714,0.79345703125,0.0009765625,0.029998779296875,0.868560791015625
1584352776,0.79345703125,0.0009765625,0.029998779296875,0.868560791015625
1584352833,0.79345703125,0.0009765625,0.029998779296875,0.868560791015625
1584352896,0.79345703125,0.0009765625,0.029998779296875,0.868560791015625
1584352953,0.79345703125,0.0009765625,0.029998779296875,0.868560791015625
1584353016,0.79345703125,0.0009765625,0.029998779296875,0.868560791015625
1584353073,0.79345703125,0.0009765625,0.029998779296875,0.868560791015625
1584353136,0.79345703125,0.0009765625,0.029998779296875,0.868560791015625
1584358474,0.79345703125,0.0009765625,0.029998779296875,0.868560791015625
1584358537,0.79345703125,0.0009765625,0.029998779296875,0.868560791015625
1584358594,0.79345703125,0.0009765625,0.029998779296875,0.868560791015625
1584358657,0.79345703125,0.0009765625,0.029998779296875,0.868560791015625
