time,ESTIM_State,ESTIM_Current_Min,ESTIM_Current_Max,ESTIM_Current_Avg
1584769176,Off_Initial,-16.0,13.49951171875,0.0
1584769234,Off_Initial,-16.0,13.49951171875,0.0
1584769296,Off_Initial,-0.00048828125,0.0,0.0
1584769354,Off_Initial,-0.00048828125,0.00048828125,0.0
1584769536,Off_Initial,-0.0009765625,0.00048828125,0.0
1584769594,Off_Initial,-0.0009765625,0.00048828125,0.0
1584769714,Off_Initial,-0.0009765625,0.00048828125,0.0
1584847425,Off_Initial,-1.25,15.49951171875,0.0
1584847482,Off_Initial,-1.25,15.49951171875,0.0
1584847545,Off_Initial,-1.25,15.49951171875,0.0
1584847602,Off_Initial,-1.25,15.49951171875,0.0
1584847665,Off_Initial,-0.00048828125,0.00048828125,0.0
1584847722,Off_Initial,-0.00048828125,0.00048828125,0.0
1584847785,Off_Initial,-0.00048828125,0.00048828125,0.0
1584847842,Off_Initial,-0.00048828125,0.00048828125,0.0
1584847904,Off_Initial,-0.00048828125,0.00048828125,0.0
1584847962,Off_Initial,-0.0009765625,0.00048828125,0.0
1584848024,Off_Initial,-0.0009765625,0.00048828125,0.0
1584848144,Off_Initial,-0.0009765625,0.00048828125,0.0
1584853365,Off_Initial,-0.0009765625,0.00048828125,0.0
1584853423,Off_Initial,-0.00048828125,0.0,0.0
1584853485,Off_Initial,-0.00048828125,0.00048828125,0.0
1584853543,Off_Initial,-0.00048828125,0.00048828125,0.0
1584853605,Off_Initial,-0.00048828125,0.00048828125,0.0
1584853663,Off_Initial,-0.00048828125,0.00048828125,0.0
1584853725,Off_Initial,-0.00048828125,0.00048828125,0.0
1584853782,Off_Initial,-0.0009765625,0.00048828125,0.0
1584853845,Off_Initial,-0.0009765625,0.00048828125,0.0
1584853902,Off_Initial,-0.0009765625,0.00048828125,0.0
1584853965,Off_Initial,-0.0009765625,0.00048828125,0.0
1584854085,Off_Initial,-0.0009765625,0.00048828125,0.0
1584854147,Off_Initial,-0.0009765625,0.00048828125,0.0
1584854204,Off_Initial,-0.0009765625,0.00048828125,0.0
1585016324,Off_Initial,-15.5,5.49951171875,0.0
1585016444,Off_Initial,-15.5,5.49951171875,0.0
1585016564,Off_Initial,-15.5,5.49951171875,0.0
1585016626,Off_Initial,-15.5,5.49951171875,0.0
1585016684,Off_Initial,-15.5,5.49951171875,0.0
1585016746,Off_Initial,-15.5,5.49951171875,0.0
1585016804,Off_Initial,-15.5,5.49951171875,0.0
1585016866,Off_Initial,-15.5,5.49951171875,0.0
1585016924,Off_Initial,-15.5,5.49951171875,0.0
1585022142,Off_Initial,-15.5,5.49951171875,0.0
1585022279,Off_Initial,-15.5,5.49951171875,0.0
1585022284,Off_Initial,-15.5,5.49951171875,0.0
1585022308,Off_Initial,-15.5,5.49951171875,0.0
1585022313,Off_Initial,-15.5,5.49951171875,0.0
1585022322,Off_Initial,-15.5,5.49951171875,0.0
1585022370,Off_Initial,-15.5,5.49951171875,0.0
1585022380,Off_Initial,-15.5,5.49951171875,0.0
1585022505,Off_Initial,-15.5,5.49951171875,0.0
1585022625,Off_Initial,-15.5,5.49951171875,0.0
1585022682,Off_Initial,-15.5,5.49951171875,0.0
1585022802,Off_Initial,-15.5,5.49951171875,0.0
1585022864,Off_Initial,-15.5,5.49951171875,0.0
1585022984,Off_Initial,-15.5,5.49951171875,0.0
1587416114,Off_Initial,-16.0,15.49951171875,0.0
1587416177,Off_Initial,-16.0,15.49951171875,0.0
1587416234,Off_Initial,-16.0,15.49951171875,0.0
1587416296,Off_Initial,-16.0,15.49951171875,0.0
1587416354,Off_Initial,-16.0,15.49951171875,0.0
1587416416,Off_Initial,-16.0,15.49951171875,0.0
1587416474,Off_Initial,-16.0,15.49951171875,0.0
1587416536,Off_Initial,-16.0,15.49951171875,0.0
1587416594,Off_Initial,-16.0,15.49951171875,0.0
1587416656,Off_Initial,-16.0,15.49951171875,0.0
1587759798,On,-16.0,15.49951171875,0.05419921875
1587759861,On,-16.0,15.49951171875,0.05419921875
1587759918,On,-16.0,15.49951171875,0.05419921875
1587759981,On,-16.0,15.49951171875,0.05419921875
1587760038,On,-16.0,15.49951171875,0.05419921875
1587760101,On,-16.0,15.49951171875,0.05419921875
1587760158,On,-16.0,15.49951171875,0.05419921875
1587760220,On,-16.0,15.49951171875,0.0537109375
1587760278,On,-16.0,15.49951171875,0.05419921875
1587760340,On,-16.0,15.49951171875,0.05419921875
1588266533,Off_Batt_Undervoltage,-16.0,15.49951171875,0.0
1588266590,Off_Batt_Undervoltage,-16.0,15.49951171875,0.0
1588266653,Off_Batt_Undervoltage,-16.0,15.49951171875,0.0
1588266710,Off_Batt_Undervoltage,-16.0,15.49951171875,0.0
1588266772,Off_Batt_Undervoltage,-16.0,15.49951171875,0.0
1588266830,Off_Batt_Undervoltage,-16.0,15.49951171875,0.0
1588266892,Off_Batt_Undervoltage,-16.0,15.49951171875,0.0
1588266950,Off_Batt_Undervoltage,-16.0,15.49951171875,0.0
1588267012,Off_Batt_Undervoltage,-16.0,15.49951171875,0.0
1588267070,Off_Batt_Undervoltage,-16.0,15.49951171875,0.0
1588267132,Off_Batt_Undervoltage,-16.0,15.49951171875,0.0
