time,Voltage_Min,Voltage_Max,Voltage_Avg,Balancer_Enabled,Heater_Enabled,Heater_Automation_Enabled,Balancer_Automation_Enabled
1584256537,6.461145952544442,6.652005798428321,6.523445487144274,True,False,False,False
1584256594,6.461145952544442,6.652005798428321,6.52092469672694,True,False,False,False
1584256657,6.461145952544442,6.652005798428321,6.51912413214313,True,False,False,False
1584256714,6.461145952544442,6.652005798428321,6.517683680476082,True,False,False,False
1584256776,6.461145952544442,6.652005798428321,6.516603341725796,True,False,False,False
1584256834,6.461145952544442,6.652005798428321,6.515162890058748,True,False,False,False
1584256896,6.461145952544442,6.652005798428321,6.514442664225223,True,False,False,False
1584257016,6.461145952544442,6.652005798428321,6.511921873807889,True,False,False,False
1584267995,6.461145952544442,6.652005798428321,6.500758373388266,True,False,False,False
1584268056,6.461145952544442,6.652005798428321,6.498597695887694,True,False,False,False
1584268113,6.461145952544442,6.652005798428321,6.496797131303884,True,False,False,False
1584268175,6.461145952544442,6.652005798428321,6.494636453803311,True,False,False,False
1584268233,6.461145952544442,6.652005798428321,6.493196002136264,True,False,False,False
1584268295,6.461145952544442,6.652005798428321,6.492115663385977,True,False,False,False
1584268353,6.461145952544442,6.652005798428321,6.491035324635691,True,False,False,False
1584268415,6.461145952544442,6.652005798428321,6.492115663385977,True,False,False,False
1584268473,6.461145952544442,6.652005798428321,6.4917555504692155,True,False,False,False
1584268535,6.461145952544442,6.652005798428321,6.491395437552454,True,False,False,False
1584268593,6.461145952544442,6.652005798428321,6.491035324635691,True,False,False,False
1584268655,6.461145952544442,6.652005798428321,6.490315098802167,True,False,False,False
1584268717,6.461145952544442,6.652005798428321,6.499317921721218,True,False,False,False
1584334893,6.461145952544442,6.658127718013276,6.570260166323338,True,False,False,False
1584334956,6.461145952544442,6.658127718013276,6.565938811322195,True,False,False,False
1584335013,6.461145952544442,6.658127718013276,6.561977569237812,True,False,False,False
1584335076,6.461145952544442,6.658127718013276,6.5590966659037155,True,False,False,False
1584335133,6.461145952544442,6.658127718013276,6.55621576256962,True,False,False,False
1584335196,6.461145952544442,6.658127718013276,6.554055085069047,True,False,False,False
1584335253,6.461145952544442,6.658127718013276,6.552254520485237,True,False,False,False
1584335316,6.461145952544442,6.658127718013276,6.550814068818189,True,False,False,False
1584335373,6.461145952544442,6.658127718013276,6.549013504234379,True,False,False,False
1584335435,6.461145952544442,6.658127718013276,6.547573052567331,True,False,False,False
1584335493,6.461145952544442,6.658127718013276,6.546492713817044,True,False,False,False
1584340717,6.461145952544442,6.658127718013276,6.531367971313039,True,False,False,False
1584340775,6.461145952544442,6.658127718013276,6.531007858396277,True,False,False,False
1584340837,6.461145952544442,6.658127718013276,6.529207293812467,True,False,False,False
1584340894,6.461145952544442,6.658127718013276,6.5288471808957045,True,False,False,False
1584340957,6.461145952544442,6.658127718013276,6.528126955062182,True,False,False,False
1584341077,6.461145952544442,6.658127718013276,6.527766842145419,True,False,False,False
1584341134,6.461145952544442,6.658127718013276,6.527046616311894,True,False,False,False
1584341196,6.461145952544442,6.658127718013276,6.527766842145419,True,False,False,False
1584341254,6.461145952544442,6.658127718013276,6.527766842145419,True,False,False,False
1584341316,6.461145952544442,6.658127718013276,6.527406729228657,True,False,False,False
1584341374,6.461145952544442,6.658127718013276,6.5266865033951325,True,False,False,False
1584346654,6.461145952544442,6.658127718013276,6.532808422980088,True,False,False,False
1584346717,6.461145952544442,6.658127718013276,6.532088197146563,True,False,False,False
1584346774,6.461145952544442,6.658127718013276,6.528126955062182,True,False,False,False
1584346836,6.461145952544442,6.658127718013276,6.525966277561609,True,False,False,False
1584346894,6.439179064621959,6.658127718013276,6.52272526131075,True,False,False,False
1584346956,6.439179064621959,6.658127718013276,6.523085374227512,True,False,False,False
1584347014,6.439179064621959,6.658127718013276,6.522365148393988,True,False,False,False
1584347076,6.439179064621959,6.658127718013276,6.523085374227512,True,False,False,False
1584347134,6.439179064621959,6.658127718013276,6.522365148393988,True,False,False,False
1584347196,6.439179064621959,6.658127718013276,6.521644922560464,True,False,False,False
1584347253,6.439179064621959,6.658127718013276,6.521284809643702,True,False,False,False
1584347316,6.439179064621959,6.658127718013276,6.520564583810178,True,False,False,False
1584352536,6.439179064621959,6.658127718013276,6.529207293812467,True,False,False,False
1584352594,6.439179064621959,6.658127718013276,6.5263263904783715,True,False,False,False
1584352656,6.439179064621959,6.658127718013276,6.523445487144274,True,False,False,False
1584352714,6.439179064621959,6.658127718013276,6.521644922560464,True,False,False,False
1584352776,6.439179064621959,6.658127718013276,6.519484245059892,True,False,False,False
1584352833,6.439179064621959,6.658127718013276,6.5180437933928435,True,False,False,False
1584352896,6.439179064621959,6.658127718013276,6.516963454642558,True,False,False,False
1584352953,6.439179064621959,6.658127718013276,6.51552300297551,True,False,False,False
1584353016,6.439179064621959,6.658127718013276,6.514442664225223,True,False,False,False
1584353073,6.439179064621959,6.658127718013276,6.5133623254749375,True,False,False,False
1584353136,6.439179064621959,6.658127718013276,6.512281986724651,True,False,False,False
1584358474,6.439179064621959,6.658127718013276,6.5133623254749375,True,False,False,False
1584358537,6.439179064621959,6.658127718013276,6.512642099641413,True,False,False,False
1584358594,6.439179064621959,6.658127718013276,6.510841535057603,True,False,False,False
1584358714,6.510121309224079,6.512281986724651,6.510841535057603,True,False,False,False
1584358777,6.510121309224079,6.512281986724651,6.510481422140841,True,False,False,False
1584358834,6.510121309224079,6.512281986724651,6.510481422140841,True,False,False,False
1584358896,6.509401083390555,6.512281986724651,6.509761196307317,True,False,False,False
1584358954,6.509401083390555,6.5439719233997105,6.531728084229802,True,False,False,False
1584359016,6.509401083390555,6.565218585488671,6.55621576256962,True,False,False,False
1584762937,6.509401083390555,6.998434424353399,6.6959395742732895,True,False,False,False
1584762995,6.509401083390555,6.998434424353399,6.705662623025865,True,False,False,False
1584763057,6.509401083390555,6.998434424353399,6.712144655527581,True,False,False,False
1584763115,6.509401083390555,6.998434424353399,6.703862058442055,True,False,False,False
1584763177,6.509401083390555,6.998434424353399,6.691978332188907,True,False,False,False
1584763234,6.509401083390555,6.998434424353399,6.66785076676585,True,False,False,False
1584763297,6.509401083390555,6.998434424353399,6.650205233844511,True,False,False,False
1584763354,6.509401083390555,6.998434424353399,6.64300297550927,True,False,False,False
1584763417,6.509401083390555,6.998434424353399,6.637601281757839,True,False,False,False
1584763474,6.509401083390555,6.998434424353399,6.633640039673457,True,False,False,False
1584763537,6.509401083390555,6.998434424353399,6.630759136339361,True,False,False,False
1584763594,6.509401083390555,6.998434424353399,6.627878233005265,True,False,False,False
1584763656,6.509401083390555,6.998434424353399,6.625717555504693,True,False,False,False
1584763714,6.509401083390555,6.998434424353399,6.623916990920883,True,False,False,False
1584768937,6.509401083390555,6.998434424353399,6.657047379262989,True,False,False,False
1584768994,6.509401083390555,6.998434424353399,6.646243991760128,True,False,False,False
1584769057,6.509401083390555,6.998434424353399,6.639761959258412,True,False,False,False
1584769114,6.509401083390555,6.998434424353399,6.6350804913405055,True,False,False,False
1584769176,6.509401083390555,6.998434424353399,6.631119249256123,True,False,False,False
1584769234,6.509401083390555,6.998434424353399,6.628238345922027,True,False,False,False
1584769296,6.509401083390555,6.998434424353399,6.626077668421455,True,False,False,False
1584769354,6.509401083390555,6.998434424353399,6.623916990920883,True,False,False,False
1584769536,6.509401083390555,6.998434424353399,6.6199557488365,True,False,False,False
1584769594,6.509401083390555,6.998434424353399,6.618875410086213,True,False,False,False
1584769714,6.509401083390555,6.998434424353399,6.617074845502403,True,False,False,False
1584847425,6.509401083390555,6.998434424353399,6.774444190127413,True,False,False,False
1584847482,6.509401083390555,6.998434424353399,6.826300450141146,True,False,False,False
1584847545,6.509401083390555,6.998434424353399,6.798931868467231,True,False,False,False
1584847602,6.509401083390555,6.998434424353399,6.740953688868544,True,False,False,False
1584847665,6.509401083390555,6.998434424353399,6.71718623636225,True,False,False,False
1584847722,6.509401083390555,6.998434424353399,6.693058670939194,True,False,False,False
1584847785,6.509401083390555,6.998434424353399,6.715745784695201,True,False,False,False
1584847842,6.509401083390555,6.998434424353399,6.702781719691768,True,False,False,False
1584847904,6.509401083390555,6.998434424353399,6.672172121766995,True,False,False,False
1584847962,6.509401083390555,6.998434424353399,6.655246814679179,True,False,False,False
1584848024,6.509401083390555,6.998434424353399,6.6437232013427945,True,False,False,False
1584848082,6.509401083390555,6.998434424353399,6.635440604257267,True,False,False,False
1584848144,6.509401083390555,6.998434424353399,6.629318684672313,True,False,False,False
1584853365,6.509401083390555,6.998434424353399,6.814776836804761,True,False,False,False
1584853423,6.509401083390555,6.998434424353399,6.769042496375983,True,False,False,False
1584853485,6.509401083390555,6.998434424353399,6.721147478446632,True,False,False,False
1584853543,6.509401083390555,6.998434424353399,6.690177767605097,True,False,False,False
1584853605,6.509401083390555,6.998434424353399,6.668570992599375,True,False,False,False
1584853663,6.509401083390555,6.998434424353399,6.653446250095369,True,False,False,False
1584853725,6.509401083390555,6.998434424353399,6.642642862592508,True,False,False,False
1584853782,6.509401083390555,6.998434424353399,6.634720378423744,True,False,False,False
1584853845,6.509401083390555,6.998434424353399,6.628958571755551,True,False,False,False
1584853902,6.509401083390555,6.998434424353399,6.624997329671168,True,False,False,False
1584853965,6.509401083390555,6.998434424353399,6.619595635919738,True,False,False,False
1584854022,6.509401083390555,6.998434424353399,6.614914168001832,True,False,False,False
1584854085,6.509401083390555,6.998434424353399,6.61275349050126,True,False,False,False
1584854142,6.509401083390555,6.998434424353399,6.611313038834211,True,False,False,False
1584854204,6.509401083390555,6.998434424353399,6.609872587167162,True,False,False,False
1585016324,6.509401083390555,6.998434424353399,6.8216189822232405,True,False,False,False
1585016382,6.509401083390555,6.998434424353399,6.919209582665752,True,False,False,False
1585016444,6.509401083390555,6.998434424353399,6.974306858930342,True,False,False,False
1585016502,6.509401083390555,6.998434424353399,6.896162355992981,True,False,False,False
1585016564,6.509401083390555,6.998434424353399,6.716466010528726,True,False,False,False
1585016626,6.509401083390555,6.998434424353399,6.6156343938353555,True,False,False,False
1585016684,6.509401083390555,6.998434424353399,6.5918669413290605,True,False,False,False
1585016746,6.509401083390555,6.998434424353399,6.583944457160297,True,False,False,False
1585016804,6.509401083390555,6.998434424353399,6.574941634241246,True,False,False,False
1585016866,6.509401083390555,6.998434424353399,6.560177004654002,True,False,False,False
1585016924,6.509401083390555,6.998434424353399,6.538930342565043,True,False,False,False
1585022142,6.508320744640269,6.998434424353399,6.666770428015565,True,False,False,False
1585022625,6.583944457160297,6.599789425497826,6.591146715495538,True,False,False,False
1585022682,6.583944457160297,6.604470893415732,6.599789425497826,True,False,False,False
1585022802,6.583944457160297,6.604470893415732,6.601950102998399,True,False,False,False
1585022864,6.583944457160297,6.604470893415732,6.603030441748684,True,False,False,False
1585022984,6.583944457160297,6.604470893415732,6.601589990081636,True,False,False,False
1587416114,6.563778133821622,6.9879911497673,6.74023346303502,True,False,False,False
1587416177,6.563778133821622,6.9879911497673,6.7348317692835895,True,False,False,False
1587416234,6.563778133821622,6.9879911497673,6.733751430533303,True,False,False,False
1587416296,6.563778133821622,6.9879911497673,6.787768368047608,True,False,False,False
1587416354,6.563778133821622,6.9879911497673,6.81117570763714,True,False,False,False
1587416416,6.563778133821622,6.9879911497673,6.7913694972152285,True,False,False,False
1587416474,6.563778133821622,6.9879911497673,6.830261692225529,True,False,False,False
1587416536,6.563778133821622,6.9879911497673,6.869153887235828,True,False,False,False
1587416594,6.563778133821622,6.9879911497673,6.892921339742123,True,False,False,False
1587416656,6.563778133821622,6.9879911497673,6.843945983062485,True,False,False,False
1587759794,6.563778133821622,6.9879911497673,6.725108720531014,True,False,False,False
1587759856,6.563778133821622,6.9879911497673,6.7283497367818725,True,False,False,False
1587759914,6.563778133821622,6.9879911497673,6.744194705119402,True,False,False,False
1587759976,6.563778133821622,6.9879911497673,6.75607843137255,True,False,False,False
1587760033,6.563778133821622,6.9879911497673,6.785247577630274,True,False,False,False
1587760096,6.563778133821622,6.9879911497673,6.80577401388571,True,False,False,False
1587760153,6.563778133821622,6.9879911497673,6.81621728847181,True,False,False,False
1587760220,6.563778133821622,6.9879911497673,6.846106660563058,True,False,False,False
1587760273,6.563778133821622,6.9879911497673,6.864472419317922,True,False,False,False
1587760336,6.563778133821622,6.9879911497673,6.8133363851377124,True,False,False,False
