time,Panel_1_Power_Avg,Panel_2_Power_Avg,Panel_3_Power_Avg
1580616454,2.5579833984375,2.1221923828125,2.11944580078125
1580616518,3.43414306640625,0.68572998046875,0.556640625
1580616582,2.021484375,1.73126220703125,2.69989013671875
1580616646,0.933837890625,2.5982666015625,2.435302734375
1580616710,2.098388671875,2.18994140625,2.27508544921875
1580616774,3.6236572265625,1.263427734375,0.44952392578125
1580616838,2.471923828125,1.878662109375,1.9647216796875
1580616902,0.57952880859375,1.81732177734375,2.4114990234375
1580616966,1.7047119140625,1.98486328125,2.39776611328125
1580617030,2.801513671875,1.7523193359375,0.58685302734375
1580617094,2.74017333984375,2.19818115234375,1.86859130859375
1580617158,2.1826171875,0.8734130859375,2.2265625
1580617222,2.62664794921875,2.36572265625,1.8218994140625
1580617286,2.80059814453125,2.20367431640625,1.97021484375
1580617350,1.97479248046875,1.8731689453125,2.523193359375
1580617414,2.29248046875,0.64910888671875,1.234130859375
