time,Status,Control,Last_Charge_Time
1586289432,0x0,0x0,0.0
1586289561,0x0,0x0,0.0
1586289677,0x0,0x0,0.0
1586289720,0x0,0x0,0.0
1586290281,0x0,0x0,0.0
1586292797,0x0,0x0,0.0
1586294595,0x0,0x0,0.0
1586294652,0x0,0x0,0.0
1586294696,0x0,0x0,0.0
1586294782,0x0,0x0,0.0
1586294825,0x0,0x0,0.0
1586294897,0x0,0x0,0.0
1586294954,0x0,0x0,0.0
1586294983,0x0,0x0,0.0
1586295084,0x0,0x0,0.0
1586295113,0x0,0x0,0.0
1586295199,0x0,0x0,0.0
1586295228,0x0,0x0,0.0
1586295314,0x0,0x0,0.0
1586295372,0x0,0x0,0.0
1586295616,0x0,0x0,0.0
1586298852,0x0,0x0,0.0
1586300520,0x0,0x0,0.0
1586300592,0x0,0x0,0.0
1586300721,0x0,0x0,0.0
1586300779,0x0,0x0,0.0
1586300808,0x0,0x0,0.0
1586300894,0x0,0x0,0.0
1586300951,0x0,0x0,0.0
1586301023,0x0,0x0,0.0
1586301081,0x0,0x0,0.0
1586301138,0x0,0x0,0.0
1586301196,0x0,0x0,0.0
1586301253,0x0,0x0,0.0
1586301311,0x0,0x0,0.0
1586301369,0x0,0x0,0.0
1586301440,0x0,0x0,0.0
1586301498,0x0,0x0,0.0
1586306474,0x0,0x0,0.0
1586306531,0x0,0x0,0.0
1586306603,0x0,0x0,0.0
1586306646,0x0,0x0,0.0
1586306718,0x0,0x0,0.0
1586306776,0x0,0x0,0.0
1586306833,0x0,0x0,0.0
1586306876,0x0,0x0,0.0
1586306963,0x0,0x0,0.0
1586307020,0x0,0x0,0.0
1586307078,0x0,0x0,0.0
1586307135,0x0,0x0,0.0
1586307193,0x0,0x0,0.0
1586307250,0x0,0x0,0.0
1586307294,0x0,0x0,0.0
1586307351,0x0,0x0,0.0
1586311277,0x0,0x0,0.0
1586311335,0x0,0x0,0.0
1586311392,0x0,0x0,0.0
1586311464,0x0,0x0,0.0
1586311522,0x0,0x0,0.0
1586311579,0x0,0x0,0.0
1586311637,0x0,0x0,0.0
1586312399,0x0,0x0,0.0
1586312471,0x0,0x0,0.0
1586312543,0x0,0x0,0.0
1586312600,0x0,0x0,0.0
1586312658,0x0,0x0,0.0
1586312687,0x0,0x0,0.0
1586312758,0x0,0x0,0.0
1586312830,0x0,0x0,0.0
1586312902,0x0,0x0,0.0
1586312960,0x0,0x0,0.0
1586313017,0x0,0x0,0.0
1586313075,0x0,0x0,0.0
1586313132,0x0,0x0,0.0
1586313204,0x0,0x0,0.0
1586313262,0x0,0x0,0.0
1586317159,0x0,0x0,0.0
1586317217,0x0,0x0,0.0
1586317260,0x0,0x0,0.0
1586317332,0x0,0x0,0.0
1586317404,0x0,0x0,0.0
1586317461,0x0,0x0,0.0
1586318180,0x0,0x0,0.0
1586318238,0x0,0x0,0.0
1586318295,0x0,0x0,0.0
1586318353,0x0,0x0,0.0
1586318410,0x0,0x0,0.0
1586318453,0x0,0x0,0.0
1586318597,0x0,0x0,0.0
1586318655,0x0,0x0,0.0
1586318827,0x0,0x0,0.0
1586335035,0x0,0x0,0.0
1586335164,0x0,0x0,0.0
1586335279,0x0,0x0,0.0
1586340974,0x0,0x0,0.0
1586341032,0x0,0x0,0.0
1586345303,0x0,0x0,0.0
1586345361,0x0,0x0,0.0
1586345476,0x0,0x0,0.0
1586345533,0x0,0x0,0.0
1586345591,0x0,0x0,0.0
1586345778,0x0,0x0,0.0
1586351056,0x0,0x0,0.0
1586351099,0x0,0x0,0.0
1586351171,0x0,0x0,0.0
1586351243,0x0,0x0,0.0
1586351300,0x0,0x0,0.0
1586351358,0x0,0x0,0.0
1586351473,0x0,0x0,0.0
1586356938,0x0,0x0,0.0
1586357053,0x0,0x0,0.0
1586357082,0x0,0x0,0.0
1586357182,0x0,0x0,0.0
1586357211,0x0,0x0,0.0
1586357297,0x0,0x0,0.0
1586357355,0x0,0x0,0.0
1586357412,0x0,0x0,0.0
1586357484,0x0,0x0,0.0
1586361684,0x0,0x0,0.0
1586361727,0x0,0x0,0.0
1586361799,0x0,0x0,0.0
1586361856,0x0,0x0,0.0
1586361914,0x0,0x0,0.0
1586361971,0x0,0x0,0.0
1586362015,0x0,0x0,0.0
1586362101,0x0,0x0,0.0
1586362158,0x0,0x0,0.0
1586362202,0x0,0x0,0.0
1586362273,0x0,0x0,0.0
1586362331,0x0,0x0,0.0
1586362820,0x0,0x0,0.0
1586362935,0x0,0x0,0.0
1586362964,0x0,0x0,0.0
1586363064,0x0,0x0,0.0
1586363122,0x0,0x0,0.0
1586363180,0x0,0x0,0.0
1586367623,0x0,0x0,0.0
1586367681,0x0,0x0,0.0
1586367724,0x0,0x0,0.0
1586367796,0x0,0x0,0.0
1586367853,0x0,0x0,0.0
1586367911,0x0,0x0,0.0
1586367983,0x0,0x0,0.0
1586368040,0x0,0x0,0.0
1586368098,0x0,0x0,0.0
1586368155,0x0,0x0,0.0
1586368213,0x0,0x0,0.0
1586368271,0x0,0x0,0.0
1586368342,0x0,0x0,0.0
1586368702,0x0,0x0,0.0
1586368759,0x0,0x0,0.0
1586368803,0x0,0x0,0.0
1586368875,0x0,0x0,0.0
1586368932,0x0,0x0,0.0
1586369004,0x0,0x0,0.0
1586369033,0x0,0x0,0.0
1586369119,0x0,0x0,0.0
1586369292,0x0,0x0,0.0
1586373117,0x0,0x0,0.0
1586373318,0x0,0x0,0.0
1586373361,0x0,0x0,0.0
1586373433,0x0,0x0,0.0
1586373491,0x0,0x0,0.0
1586373548,0x0,0x0,0.0
1586373620,0x0,0x0,0.0
1586373678,0x0,0x0,0.0
1586373735,0x0,0x0,0.0
1586373793,0x0,0x0,0.0
1586373822,0x0,0x0,0.0
1586373922,0x0,0x0,0.0
1586373966,0x0,0x0,0.0
1586374153,0x0,0x0,0.0
1586374224,0x0,0x0,0.0
1586379013,0x0,0x0,0.0
1586379071,0x0,0x0,0.0
1586379143,0x0,0x0,0.0
1586379172,0x0,0x0,0.0
1586379258,0x0,0x0,0.0
1586379315,0x0,0x0,0.0
1586379359,0x0,0x0,0.0
1586379430,0x0,0x0,0.0
1586379502,0x0,0x0,0.0
1586379560,0x0,0x0,0.0
1586379617,0x0,0x0,0.0
1586379661,0x0,0x0,0.0
1586379733,0x0,0x0,0.0
1586379790,0x0,0x0,0.0
1586379905,0x0,0x0,0.0
1586380020,0x0,0x0,0.0
1586380092,0x0,0x0,0.0
1586383270,0x0,0x0,0.0
1586383400,0x0,0x0,0.0
1586384953,0x0,0x0,0.0
1586384982,0x0,0x0,0.0
1586385082,0x0,0x0,0.0
1586385140,0x0,0x0,0.0
1586385197,0x0,0x0,0.0
1586385255,0x0,0x0,0.0
1586385298,0x0,0x0,0.0
1586385384,0x0,0x0,0.0
1586385442,0x0,0x0,0.0
1586385499,0x0,0x0,0.0
1586385557,0x0,0x0,0.0
1586385614,0x0,0x0,0.0
1586385672,0x0,0x0,0.0
1586385744,0x0,0x0,0.0
1586385801,0x0,0x0,0.0
1586385859,0x0,0x0,0.0
1586385974,0x0,0x0,0.0
1586386103,0x0,0x0,0.0
1586390892,0x0,0x0,0.0
1586391022,0x0,0x0,0.0
1586391079,0x0,0x0,0.0
1586391108,0x0,0x0,0.0
1586391194,0x0,0x0,0.0
1586391252,0x0,0x0,0.0
1586391324,0x0,0x0,0.0
1586391381,0x0,0x0,0.0
1586391439,0x0,0x0,0.0
1586391496,0x0,0x0,0.0
1586391554,0x0,0x0,0.0
1586391611,0x0,0x0,0.0
1586391683,0x0,0x0,0.0
1586391741,0x0,0x0,0.0
1586395753,0x0,0x0,0.0
1586395796,0x0,0x0,0.0
1586395883,0x0,0x0,0.0
1586395940,0x0,0x0,0.0
1586395969,0x0,0x0,0.0
1586396055,0x0,0x0,0.0
1586396774,0x0,0x0,0.0
1586396832,0x0,0x0,0.0
1586396904,0x0,0x0,0.0
1586396961,0x0,0x0,0.0
1586397019,0x0,0x0,0.0
1586397076,0x0,0x0,0.0
1586397134,0x0,0x0,0.0
1586397163,0x0,0x0,0.0
1586397263,0x0,0x0,0.0
1586397321,0x0,0x0,0.0
1586397378,0x0,0x0,0.0
1586397436,0x0,0x0,0.0
1586397493,0x0,0x0,0.0
1586397551,0x0,0x0,0.0
1586397623,0x0,0x0,0.0
1586397666,0x0,0x0,0.0
1586401635,0x0,0x0,0.0
1586401693,0x0,0x0,0.0
1586401880,0x0,0x0,0.0
1586401937,0x0,0x0,0.0
1586402699,0x0,0x0,0.0
1586402771,0x0,0x0,0.0
1586402843,0x0,0x0,0.0
1586402901,0x0,0x0,0.0
1586402944,0x0,0x0,0.0
1586403016,0x0,0x0,0.0
1586403073,0x0,0x0,0.0
1586419511,0x0,0x0,0.0
1586419583,0x0,0x0,0.0
1586419698,0x0,0x0,0.0
1586419741,0x0,0x0,0.0
1586423897,0x0,0x0,0.0
1586425278,0x0,0x0,0.0
1586425336,0x0,0x0,0.0
1586425393,0x0,0x0,0.0
1586425508,0x0,0x0,0.0
1586425580,0x0,0x0,0.0
1586425681,0x0,0x0,0.0
1586429664,0x0,0x0,0.0
1586429708,0x0,0x0,0.0
1586429779,0x0,0x0,0.0
1586431405,0x0,0x0,0.0
1586431462,0x0,0x0,0.0
1586431520,0x0,0x0,0.0
1586432339,0x0,0x0,0.0
1586432411,0x0,0x0,0.0
1586435532,0x0,0x0,0.0
1586435661,0x0,0x0,0.0
1586435719,0x0,0x0,0.0
1586435776,0x0,0x0,0.0
1586435834,0x0,0x0,0.0
1586435877,0x0,0x0,0.0
1586435963,0x0,0x0,0.0
1586437991,0x0,0x0,0.0
1586438063,0x0,0x0,0.0
1586438106,0x0,0x0,0.0
1586438178,0x0,0x0,0.0
1586438279,0x0,0x0,0.0
1586438322,0x0,0x0,0.0
1586441357,0x0,0x0,0.0
1586441414,0x0,0x0,0.0
1586441472,0x0,0x0,0.0
1586441529,0x0,0x0,0.0
1586441601,0x0,0x0,0.0
1586441659,0x0,0x0,0.0
1586441702,0x0,0x0,0.0
1586441774,0x0,0x0,0.0
1586443816,0x0,0x0,0.0
1586443873,0x0,0x0,0.0
1586443931,0x0,0x0,0.0
1586444003,0x0,0x0,0.0
1586444060,0x0,0x0,0.0
1586444118,0x0,0x0,0.0
1586444161,0x0,0x0,0.0
1586446217,0x0,0x0,0.0
1586446275,0x0,0x0,0.0
1586446332,0x0,0x0,0.0
1586446390,0x0,0x0,0.0
1586446433,0x0,0x0,0.0
1586446519,0x0,0x0,0.0
1586446577,0x0,0x0,0.0
1586446620,0x0,0x0,0.0
1586446692,0x0,0x0,0.0
1586447238,0x0,0x0,0.0
1586447296,0x0,0x0,0.0
1586447339,0x0,0x0,0.0
1586447411,0x0,0x0,0.0
1586447483,0x0,0x0,0.0
1586447541,0x0,0x0,0.0
1586447598,0x0,0x0,0.0
1586447656,0x0,0x0,0.0
1586447771,0x0,0x0,0.0
1586447843,0x0,0x0,0.0
1586447900,0x0,0x0,0.0
1586452028,0x0,0x0,0.0
1586452099,0x0,0x0,0.0
1586452157,0x0,0x0,0.0
1586452214,0x0,0x0,0.0
1586452258,0x0,0x0,0.0
1586452315,0x0,0x0,0.0
1586452401,0x0,0x0,0.0
1586452459,0x0,0x0,0.0
1586452502,0x0,0x0,0.0
1586452574,0x0,0x0,0.0
1586452632,0x0,0x0,0.0
1586452703,0x0,0x0,0.0
1586452761,0x0,0x0,0.0
1586453236,0x0,0x0,0.0
1586453293,0x0,0x0,0.0
1586453351,0x0,0x0,0.0
1586453480,0x0,0x0,0.0
1586453595,0x0,0x0,0.0
1586453653,0x0,0x0,0.0
1586457795,0x0,0x0,0.0
1586457852,0x0,0x0,0.0
1586457924,0x0,0x0,0.0
1586457953,0x0,0x0,0.0
1586458039,0x0,0x0,0.0
1586458097,0x0,0x0,0.0
1586458125,0x0,0x0,0.0
1586458212,0x0,0x0,0.0
1586458284,0x0,0x0,0.0
1586458341,0x0,0x0,0.0
1586458399,0x0,0x0,0.0
1586458456,0x0,0x0,0.0
1586458514,0x0,0x0,0.0
1586458542,0x0,0x0,0.0
1586458643,0x0,0x0,0.0
1586458873,0x0,0x0,0.0
1586458988,0x0,0x0,0.0
1586459060,0x0,0x0,0.0
1586459118,0x0,0x0,0.0
1586459233,0x0,0x0,0.0
1586459290,0x0,0x0,0.0
1586459362,0x0,0x0,0.0
1586459420,0x0,0x0,0.0
1586461750,0x0,0x0,0.0
1586463504,0x0,0x0,0.0
1586463562,0x0,0x0,0.0
1586463605,0x0,0x0,0.0
1586463677,0x0,0x0,0.0
1586463734,0x0,0x0,0.0
1586463792,0x0,0x0,0.0
1586463864,0x0,0x0,0.0
1586463921,0x0,0x0,0.0
1586463964,0x0,0x0,0.0
1586464036,0x0,0x0,0.0
1586464094,0x0,0x0,0.0
1586464151,0x0,0x0,0.0
1586464223,0x0,0x0,0.0
1586464338,0x0,0x0,0.0
1586464396,0x0,0x0,0.0
1586464511,0x0,0x0,0.0
1586467631,0x0,0x0,0.0
1586467703,0x0,0x0,0.0
1586467761,0x0,0x0,0.0
1586467818,0x0,0x0,0.0
1586467862,0x0,0x0,0.0
1586469444,0x0,0x0,0.0
1586469559,0x0,0x0,0.0
1586469616,0x0,0x0,0.0
1586469674,0x0,0x0,0.0
1586469731,0x0,0x0,0.0
1586469803,0x0,0x0,0.0
1586469861,0x0,0x0,0.0
1586469918,0x0,0x0,0.0
1586469976,0x0,0x0,0.0
1586470033,0x0,0x0,0.0
1586470076,0x0,0x0,0.0
1586470163,0x0,0x0,0.0
1586470191,0x0,0x0,0.0
1586470278,0x0,0x0,0.0
1586470378,0x0,0x0,0.0
1586470450,0x0,0x0,0.0
1586473398,0x0,0x0,0.0
1586473456,0x0,0x0,0.0
1586473513,0x0,0x0,0.0
1586473758,0x0,0x0,0.0
1586475383,0x0,0x0,0.0
1586475440,0x0,0x0,0.0
1586475498,0x0,0x0,0.0
1586475555,0x0,0x0,0.0
1586475613,0x0,0x0,0.0
1586475671,0x0,0x0,0.0
1586475742,0x0,0x0,0.0
1586475800,0x0,0x0,0.0
1586475858,0x0,0x0,0.0
1586475901,0x0,0x0,0.0
1586475973,0x0,0x0,0.0
1586476044,0x0,0x0,0.0
1586476088,0x0,0x0,0.0
1586476160,0x0,0x0,0.0
1586476217,0x0,0x0,0.0
1586476275,0x0,0x0,0.0
1586476318,0x0,0x0,0.0
1586480172,0x0,0x0,0.0
1586480359,0x0,0x0,0.0
1586480531,0x0,0x0,0.0
1586481250,0x0,0x0,0.0
1586481322,0x0,0x0,0.0
1586481366,0x0,0x0,0.0
1586481437,0x0,0x0,0.0
1586481495,0x0,0x0,0.0
1586481538,0x0,0x0,0.0
1586481624,0x0,0x0,0.0
1586481682,0x0,0x0,0.0
1586481739,0x0,0x0,0.0
1586481797,0x0,0x0,0.0
1586481855,0x0,0x0,0.0
1586481912,0x0,0x0,0.0
1586481984,0x0,0x0,0.0
1586482027,0x0,0x0,0.0
1586482099,0x0,0x0,0.0
1586482157,0x0,0x0,0.0
1586485881,0x0,0x0,0.0
1586485996,0x0,0x0,0.0
1586486112,0x0,0x0,0.0
1586486241,0x0,0x0,0.0
1586487018,0x0,0x0,0.0
1586487075,0x0,0x0,0.0
1586487133,0x0,0x0,0.0
1586487204,0x0,0x0,0.0
1586487262,0x0,0x0,0.0
1586487291,0x0,0x0,0.0
1586487377,0x0,0x0,0.0
1586487435,0x0,0x0,0.0
1586487492,0x0,0x0,0.0
1586487564,0x0,0x0,0.0
1586487679,0x0,0x0,0.0
1586503987,0x0,0x0,0.0
1586504059,0x0,0x0,0.0
1586504117,0x0,0x0,0.0
1586509812,0x0,0x0,0.0
1586509884,0x0,0x0,0.0
1586509912,0x0,0x0,0.0
1586509999,0x0,0x0,0.0
1586510056,0x0,0x0,0.0
1586514198,0x0,0x0,0.0
1586514255,0x0,0x0,0.0
1586514313,0x0,0x0,0.0
1586514442,0x0,0x0,0.0
1586514601,0x0,0x0,0.0
1586515636,0x0,0x0,0.0
1586515694,0x0,0x0,0.0
1586515751,0x0,0x0,0.0
1586519893,0x0,0x0,0.0
1586519950,0x0,0x0,0.0
1586520022,0x0,0x0,0.0
1586520080,0x0,0x0,0.0
1586520137,0x0,0x0,0.0
1586520195,0x0,0x0,0.0
1586520252,0x0,0x0,0.0
1586520324,0x0,0x0,0.0
1586520382,0x0,0x0,0.0
1586522237,0x0,0x0,0.0
1586522295,0x0,0x0,0.0
1586522352,0x0,0x0,0.0
1586522424,0x0,0x0,0.0
1586522482,0x0,0x0,0.0
1586522539,0x0,0x0,0.0
1586522597,0x0,0x0,0.0
1586522625,0x0,0x0,0.0
1586522841,0x0,0x0,0.0
1586522899,0x0,0x0,0.0
1586525890,0x0,0x0,0.0
1586525962,0x0,0x0,0.0
1586526005,0x0,0x0,0.0
1586526077,0x0,0x0,0.0
1586526106,0x0,0x0,0.0
1586526192,0x0,0x0,0.0
1586526321,0x0,0x0,0.0
1586526379,0x0,0x0,0.0
1586528162,0x0,0x0,0.0
1586528292,0x0,0x0,0.0
1586528364,0x0,0x0,0.0
1586528421,0x0,0x0,0.0
1586528450,0x0,0x0,0.0
1586528536,0x0,0x0,0.0
1586528594,0x0,0x0,0.0
1586530808,0x0,0x0,0.0
1586530938,0x0,0x0,0.0
1586530995,0x0,0x0,0.0
1586531053,0x0,0x0,0.0
1586531168,0x0,0x0,0.0
1586531772,0x0,0x0,0.0
1586531844,0x0,0x0,0.0
1586531901,0x0,0x0,0.0
1586531959,0x0,0x0,0.0
1586532017,0x0,0x0,0.0
1586532074,0x0,0x0,0.0
1586532132,0x0,0x0,0.0
1586532175,0x0,0x0,0.0
1586534116,0x0,0x0,0.0
1586534174,0x0,0x0,0.0
1586534289,0x0,0x0,0.0
1586534361,0x0,0x0,0.0
1586534461,0x0,0x0,0.0
1586536518,0x0,0x0,0.0
1586536575,0x0,0x0,0.0
1586536633,0x0,0x0,0.0
1586536662,0x0,0x0,0.0
1586536762,0x0,0x0,0.0
1586536820,0x0,0x0,0.0
1586536877,0x0,0x0,0.0
1586536935,0x0,0x0,0.0
1586536993,0x0,0x0,0.0
1586537064,0x0,0x0,0.0
1586537108,0x0,0x0,0.0
1586537539,0x0,0x0,0.0
1586537784,0x0,0x0,0.0
1586537841,0x0,0x0,0.0
1586537899,0x0,0x0,0.0
1586537956,0x0,0x0,0.0
1586537999,0x0,0x0,0.0
1586538071,0x0,0x0,0.0
1586540156,0x0,0x0,0.0
1586540243,0x0,0x0,0.0
1586542213,0x0,0x0,0.0
1586542270,0x0,0x0,0.0
1586542342,0x0,0x0,0.0
1586542400,0x0,0x0,0.0
1586542457,0x0,0x0,0.0
1586542515,0x0,0x0,0.0
1586542572,0x0,0x0,0.0
1586542644,0x0,0x0,0.0
1586542702,0x0,0x0,0.0
1586542745,0x0,0x0,0.0
1586542817,0x0,0x0,0.0
1586542874,0x0,0x0,0.0
1586542932,0x0,0x0,0.0
1586542989,0x0,0x0,0.0
1586543061,0x0,0x0,0.0
1586543090,0x0,0x0,0.0
1586543593,0x0,0x0,0.0
1586545995,0x0,0x0,0.0
1586546053,0x0,0x0,0.0
1586546110,0x0,0x0,0.0
1586546153,0x0,0x0,0.0
1586546240,0x0,0x0,0.0
1586546297,0x0,0x0,0.0
1586547678,0x0,0x0,0.0
1586547980,0x0,0x0,0.0
1586548037,0x0,0x0,0.0
1586548095,0x0,0x0,0.0
1586548138,0x0,0x0,0.0
1586548224,0x0,0x0,0.0
1586548282,0x0,0x0,0.0
1586548325,0x0,0x0,0.0
1586548397,0x0,0x0,0.0
1586548440,0x0,0x0,0.0
1586548512,0x0,0x0,0.0
1586548584,0x0,0x0,0.0
1586548641,0x0,0x0,0.0
1586548800,0x0,0x0,0.0
1586548871,0x0,0x0,0.0
1586548943,0x0,0x0,0.0
1586548986,0x0,0x0,0.0
1586551820,0x0,0x0,0.0
1586551877,0x0,0x0,0.0
1586551935,0x0,0x0,0.0
1586551978,0x0,0x0,0.0
1586552035,0x0,0x0,0.0
1586552122,0x0,0x0,0.0
1586552179,0x0,0x0,0.0
1586552237,0x0,0x0,0.0
1586552294,0x0,0x0,0.0
1586552352,0x0,0x0,0.0
1586553804,0x0,0x0,0.0
1586553847,0x0,0x0,0.0
1586553919,0x0,0x0,0.0
1586553977,0x0,0x0,0.0
1586554034,0x0,0x0,0.0
1586554092,0x0,0x0,0.0
1586554221,0x0,0x0,0.0
1586554264,0x0,0x0,0.0
1586554336,0x0,0x0,0.0
1586554379,0x0,0x0,0.0
1586554451,0x0,0x0,0.0
1586554495,0x0,0x0,0.0
1586554581,0x0,0x0,0.0
1586554638,0x0,0x0,0.0
1586554681,0x0,0x0,0.0
1586554753,0x0,0x0,0.0
1586557701,0x0,0x0,0.0
1586557817,0x0,0x0,0.0
1586557932,0x0,0x0,0.0
1586558119,0x0,0x0,0.0
1586559744,0x0,0x0,0.0
1586559801,0x0,0x0,0.0
1586559859,0x0,0x0,0.0
1586559916,0x0,0x0,0.0
1586559974,0x0,0x0,0.0
1586560031,0x0,0x0,0.0
1586560103,0x0,0x0,0.0
1586560161,0x0,0x0,0.0
1586560218,0x0,0x0,0.0
1586560261,0x0,0x0,0.0
1586560333,0x0,0x0,0.0
1586560391,0x0,0x0,0.0
1586560448,0x0,0x0,0.0
1586560520,0x0,0x0,0.0
1586560578,0x0,0x0,0.0
1586560621,0x0,0x0,0.0
1586560693,0x0,0x0,0.0
1586560750,0x0,0x0,0.0
1586560822,0x0,0x0,0.0
1586564777,0x0,0x0,0.0
1586565611,0x0,0x0,0.0
1586565683,0x0,0x0,0.0
1586565741,0x0,0x0,0.0
1586565798,0x0,0x0,0.0
1586565841,0x0,0x0,0.0
1586565913,0x0,0x0,0.0
1586565956,0x0,0x0,0.0
1586566043,0x0,0x0,0.0
1586566100,0x0,0x0,0.0
1586566158,0x0,0x0,0.0
1586566215,0x0,0x0,0.0
1586566273,0x0,0x0,0.0
1586566345,0x0,0x0,0.0
1586566402,0x0,0x0,0.0
1586566460,0x0,0x0,0.0
1586566503,0x0,0x0,0.0
1586571614,0x0,0x0,0.0
1586571685,0x0,0x0,0.0
1586571729,0x0,0x0,0.0
1586571815,0x0,0x0,0.0
1586571858,0x0,0x0,0.0
1586571930,0x0,0x0,0.0
1586571987,0x0,0x0,0.0
1586572045,0x0,0x0,0.0
1586572103,0x0,0x0,0.0
1586572174,0x0,0x0,0.0
1586572232,0x0,0x0,0.0
1586583536,0x0,0x0,0.0
1586588310,0x0,0x0,0.0
1586588339,0x0,0x0,0.0
1586588483,0x0,0x0,0.0
1586588540,0x0,0x0,0.0
1586594178,0x0,0x0,0.0
1586594250,0x0,0x0,0.0
1586594336,0x0,0x0,0.0
1586594494,0x0,0x0,0.0
1586594609,0x0,0x0,0.0
1586594667,0x0,0x0,0.0
1586598693,0x0,0x0,0.0
1586598737,0x0,0x0,0.0
1586598808,0x0,0x0,0.0
1586598866,0x0,0x0,0.0
1586598909,0x0,0x0,0.0
1586598995,0x0,0x0,0.0
1586599053,0x0,0x0,0.0
1586599110,0x0,0x0,0.0
1586599168,0x0,0x0,0.0
1586604388,0x0,0x0,0.0
1586604575,0x0,0x0,0.0
1586604691,0x0,0x0,0.0
1586604748,0x0,0x0,0.0
1586604777,0x0,0x0,0.0
1586604863,0x0,0x0,0.0
1586604935,0x0,0x0,0.0
1586604978,0x0,0x0,0.0
1586605050,0x0,0x0,0.0
1586606963,0x0,0x0,0.0
1586607035,0x0,0x0,0.0
1586607092,0x0,0x0,0.0
1586607150,0x0,0x0,0.0
1586607207,0x0,0x0,0.0
1586607251,0x0,0x0,0.0
1586610429,0x0,0x0,0.0
1586610515,0x0,0x0,0.0
1586610573,0x0,0x0,0.0
1586610630,0x0,0x0,0.0
1586610688,0x0,0x0,0.0
1586610716,0x0,0x0,0.0
1586612672,0x0,0x0,0.0
1586612773,0x0,0x0,0.0
1586612845,0x0,0x0,0.0
1586612903,0x0,0x0,0.0
1586612974,0x0,0x0,0.0
1586613018,0x0,0x0,0.0
1586613089,0x0,0x0,0.0
1586613147,0x0,0x0,0.0
1586615275,0x0,0x0,0.0
1586615434,0x0,0x0,0.0
1586615491,0x0,0x0,0.0
1586615549,0x0,0x0,0.0
1586615664,0x0,0x0,0.0
1586615707,0x0,0x0,0.0
1586616268,0x0,0x0,0.0
1586616325,0x0,0x0,0.0
1586616354,0x0,0x0,0.0
1586616455,0x0,0x0,0.0
1586616512,0x0,0x0,0.0
1586616570,0x0,0x0,0.0
1586616627,0x0,0x0,0.0
1586616656,0x0,0x0,0.0
1586616742,0x0,0x0,0.0
1586616800,0x0,0x0,0.0
1586618727,0x0,0x0,0.0
1586618784,0x0,0x0,0.0
1586618842,0x0,0x0,0.0
1586618914,0x0,0x0,0.0
1586618971,0x0,0x0,0.0
1586621014,0x0,0x0,0.0
1586621042,0x0,0x0,0.0
1586621129,0x0,0x0,0.0
1586621186,0x0,0x0,0.0
1586621229,0x0,0x0,0.0
1586621316,0x0,0x0,0.0
1586621373,0x0,0x0,0.0
1586621431,0x0,0x0,0.0
1586621488,0x0,0x0,0.0
1586621546,0x0,0x0,0.0
1586621603,0x0,0x0,0.0
1586621675,0x0,0x0,0.0
1586621733,0x0,0x0,0.0
1586622150,0x0,0x0,0.0
1586622193,0x0,0x0,0.0
1586622265,0x0,0x0,0.0
1586622308,0x0,0x0,0.0
1586622394,0x0,0x0,0.0
1586622452,0x0,0x0,0.0
1586622509,0x0,0x0,0.0
1586622567,0x0,0x0,0.0
1586622610,0x0,0x0,0.0
1586622797,0x0,0x0,0.0
1586624666,0x0,0x0,0.0
1586624724,0x0,0x0,0.0
1586624767,0x0,0x0,0.0
1586624853,0x0,0x0,0.0
1586624911,0x0,0x0,0.0
1586626651,0x0,0x0,0.0
1586626694,0x0,0x0,0.0
1586626766,0x0,0x0,0.0
1586626824,0x0,0x0,0.0
1586626895,0x0,0x0,0.0
1586626953,0x0,0x0,0.0
1586627011,0x0,0x0,0.0
1586627068,0x0,0x0,0.0
1586627126,0x0,0x0,0.0
1586627183,0x0,0x0,0.0
1586627255,0x0,0x0,0.0
1586627313,0x0,0x0,0.0
1586627356,0x0,0x0,0.0
1586628147,0x0,0x0,0.0
1586628262,0x0,0x0,0.0
1586632447,0x0,0x0,0.0
1586632533,0x0,0x0,0.0
1586632590,0x0,0x0,0.0
1586632634,0x0,0x0,0.0
1586632706,0x0,0x0,0.0
1586632763,0x0,0x0,0.0
1586632835,0x0,0x0,0.0
1586632893,0x0,0x0,0.0
1586632950,0x0,0x0,0.0
1586633008,0x0,0x0,0.0
1586633065,0x0,0x0,0.0
1586633123,0x0,0x0,0.0
1586633166,0x0,0x0,0.0
1586633252,0x0,0x0,0.0
1586633295,0x0,0x0,0.0
1586633367,0x0,0x0,0.0
1586633410,0x0,0x0,0.0
1586636488,0x0,0x0,0.0
1586636675,0x0,0x0,0.0
1586636732,0x0,0x0,0.0
1586636790,0x0,0x0,0.0
1586636833,0x0,0x0,0.0
1586637869,0x0,0x0,0.0
1586638286,0x0,0x0,0.0
1586638329,0x0,0x0,0.0
1586638415,0x0,0x0,0.0
1586638516,0x0,0x0,0.0
1586638588,0x0,0x0,0.0
1586638645,0x0,0x0,0.0
1586638688,0x0,0x0,0.0
1586638775,0x0,0x0,0.0
1586638832,0x0,0x0,0.0
1586638890,0x0,0x0,0.0
1586638947,0x0,0x0,0.0
1586638976,0x0,0x0,0.0
1586639062,0x0,0x0,0.0
1586639120,0x0,0x0,0.0
1586639192,0x0,0x0,0.0
1586644225,0x0,0x0,0.0
1586644282,0x0,0x0,0.0
1586644354,0x0,0x0,0.0
1586644412,0x0,0x0,0.0
1586644469,0x0,0x0,0.0
1586644513,0x0,0x0,0.0
1586644584,0x0,0x0,0.0
