time,Panel_3_Power_Min,Panel_3_Power_Max,Panel_3_Power_Avg,Panel_1_Temperature_Min
1585022864,0.0,0.0,0.0,11
1585022984,0.0,0.0,0.0,9
1587416114,-0.234375,9.5562744140625,0.0,-21
1587416177,-0.234375,9.5562744140625,0.0,-21
1587416234,-0.234375,9.5562744140625,0.0,-21
1587416296,-0.234375,9.5562744140625,0.0,-21
1587416354,-0.234375,9.5562744140625,0.0,-21
1587416416,-0.234375,9.5562744140625,0.0,-21
1587416474,-0.234375,9.5562744140625,0.0,-21
1587416536,-0.234375,9.5562744140625,0.0,-21
1587416594,-0.234375,9.5562744140625,0.0,-21
1587416656,-0.234375,9.5562744140625,0.0,-21
1587759794,-0.234375,9.5562744140625,0.0,-21
1587759861,-0.234375,9.5562744140625,0.0,-21
1587759914,-0.234375,9.5562744140625,0.0,-21
1587759976,-0.234375,9.5562744140625,0.0,-21
1587760038,-0.234375,9.5562744140625,0.0,-21
1587760096,-0.234375,9.5562744140625,0.0,-21
1587760158,-0.234375,9.5562744140625,0.0,-21
1587760216,-0.234375,9.5562744140625,0.0,-21
1587760273,-0.234375,9.5562744140625,0.0,-21
1587760336,-0.234375,9.5562744140625,0.0,-21
