time,Battery_Voltage_Min,Battery_Voltage_Max,Battery_Voltage_Avg
1584763479,6.454053300476074,7.074262626647949,6.6989655059814455
1584763537,6.454053300476074,7.074262626647949,6.695441589355469
1584763599,6.454053300476074,7.074262626647949,6.69367963104248
1584763656,6.454053300476074,7.074262626647949,6.691917672729492
1584763719,6.454053300476074,7.074262626647949,6.688393756103515
1584768937,6.454053300476074,7.074262626647949,6.723632922363281
1584768999,6.454053300476074,7.074262626647949,6.713061172485351
1584769057,6.454053300476074,7.074262626647949,6.706013339233398
1584769119,6.454053300476074,7.074262626647949,6.700727464294434
1584769181,6.454053300476074,7.074262626647949,6.697203547668457
1584769239,6.454053300476074,7.074262626647949,6.69367963104248
1584769296,6.690155714416504,6.69367963104248,6.690155714416504
1584769359,6.688393756103515,6.69367963104248,6.690155714416504
1584769536,6.683107881164551,6.69367963104248,6.684869839477539
1584769661,6.683107881164551,6.69367963104248,6.683107881164551
1584769718,6.679583964538574,6.69367963104248,6.681345922851563
1584847430,6.65315458984375,7.03197562713623,6.846970004272461
1584847487,6.65315458984375,7.03197562713623,6.899828753662109
1584847545,6.65315458984375,7.03197562713623,6.866351545715332
1584847607,6.65315458984375,7.03197562713623,6.808206921386718
1584847665,6.771205796813965,6.785301463317871,6.77649167175293
1584847727,6.757110130310059,6.785301463317871,6.760634046936035
1584847789,6.757110130310059,6.809968879699707,6.788825379943847
1584847909,6.728918797302246,6.809968879699707,6.739490547180176
1584847967,6.71482313079834,6.809968879699707,6.721870964050293
1584848024,6.706013339233398,6.809968879699707,6.709537255859375
1584848087,6.697203547668457,6.809968879699707,6.700727464294434
1584848144,6.69367963104248,6.809968879699707,6.695441589355469
1584853490,6.771205796813965,6.799397129821777,6.783539505004883
1584853547,6.74477642211914,6.746538380432129,6.74477642211914
1584853605,6.725394880676269,6.746538380432129,6.734204672241211
1584853667,6.713061172485351,6.746538380432129,6.7183470474243165
1584853725,6.702489422607422,6.746538380432129,6.7077752975463865
1584853787,6.697203547668457,6.746538380432129,6.700727464294434
1584853907,6.688393756103515,6.746538380432129,6.690155714416504
1584853969,6.676060047912598,6.746538380432129,6.684869839477539
1584854027,6.674298089599609,6.746538380432129,6.679583964538574
1584854085,6.672536131286621,6.746538380432129,6.677822006225586
1584854147,6.6707741729736325,6.746538380432129,6.674298089599609
1584854204,6.6707741729736325,6.746538380432129,6.674298089599609
1585016329,6.644344798278809,7.060166960144043,6.898066795349121
1585016387,6.644344798278809,7.060166960144043,6.996736460876464
1585016444,6.644344798278809,7.060166960144043,7.047833251953125
1585016507,6.644344798278809,7.060166960144043,6.965021211242676
1585016564,6.644344798278809,7.060166960144043,6.769443838500976
1585016626,6.644344798278809,7.060166960144043,6.669012214660644
1585016689,6.640820881652832,7.060166960144043,6.646106756591797
1585016746,6.633773048400879,7.060166960144043,6.637296965026855
1585016809,6.616153465270996,7.060166960144043,6.628487173461914
1585016866,6.598533882141113,7.060166960144043,6.609105632019043
1585016929,6.575628424072265,7.060166960144043,6.584438215637207
1585022279,6.552722966003418,7.060166960144043,6.644344798278809
1585022284,6.552722966003418,7.060166960144043,6.644344798278809
1585022308,6.552722966003418,7.060166960144043,6.633773048400879
1585022317,6.552722966003418,7.060166960144043,6.633773048400879
1585022322,6.552722966003418,7.060166960144043,6.628487173461914
1585022370,6.552722966003418,7.060166960144043,6.59148604888916
1585022380,6.552722966003418,7.060166960144043,6.584438215637207
1585022505,6.552722966003418,7.060166960144043,6.69367963104248
1585022625,6.552722966003418,7.060166960144043,6.65315458984375
1585022687,6.552722966003418,7.060166960144043,6.66372633972168
1585022807,6.552722966003418,7.060166960144043,6.667250256347656
1585022869,6.552722966003418,7.060166960144043,6.667250256347656
1585022989,6.552722966003418,7.060166960144043,6.667250256347656
1587416119,6.552722966003418,7.0636908767700195,6.815254754638672
1587416177,6.552722966003418,7.0636908767700195,6.808206921386718
1587416239,6.552722966003418,7.0636908767700195,6.80644496307373
1587416359,6.552722966003418,7.0636908767700195,6.883971128845214
1587416479,6.552722966003418,7.0636908767700195,6.9051146286010745
1587416536,6.552722966003418,7.0636908767700195,6.943877711486817
1587416599,6.552722966003418,7.0636908767700195,6.966783169555664
1587416656,6.552722966003418,7.0636908767700195,6.9139244201660155
1587759798,6.552722966003418,7.0636908767700195,6.797635171508789
1587759861,6.552722966003418,7.0636908767700195,6.801159088134765
1587759923,6.552722966003418,7.0636908767700195,6.81701671295166
1587759981,6.552722966003418,7.0636908767700195,6.829350421142578
1587760038,6.552722966003418,7.0636908767700195,6.859303712463379
1587760101,6.552722966003418,7.0636908767700195,6.87868525390625
1587760158,6.552722966003418,7.0636908767700195,6.88925700378418
1587760220,6.552722966003418,7.0636908767700195,6.920972253417968
1587760278,6.552722966003418,7.0636908767700195,6.936829878234863
1587760345,6.552722966003418,7.0636908767700195,6.880447212219238
1588266533,5.987134347534179,7.065452835083008,6.739490547180176
1588266590,5.987134347534179,7.065452835083008,6.760634046936035
1588266653,5.987134347534179,7.065452835083008,6.780015588378906
1588266710,5.987134347534179,7.065452835083008,6.787063421630859
1588266772,5.987134347534179,7.065452835083008,6.774729713439942
1588266830,5.987134347534179,7.065452835083008,6.783539505004883
1588266892,5.987134347534179,7.065452835083008,6.797635171508789
1588266950,5.987134347534179,7.065452835083008,6.790587338256836
1588267012,5.987134347534179,7.065452835083008,6.767681880187988
1588267070,5.987134347534179,7.065452835083008,6.758872088623047
1588267132,5.987134347534179,7.065452835083008,6.771205796813965
