time,SPAM_Off_Z_MTQ_X,SPAM_OFF_Z_MTQ_Y,SPAM_OFF_Z_MTQ_Z,Dipole_Gain_Y,Dipole_Gain_Z
1586194444,-6.205479452054795,-0.3287671232876712,6.082191780821918,1.0,1.0
1586196658,-6.205479452054795,-0.3287671232876712,6.082191780821918,1.0,1.0
1586198528,-6.205479452054795,-0.3287671232876712,6.082191780821918,1.0,1.0
1586198585,-6.205479452054795,-0.3287671232876712,6.082191780821918,1.0,1.0
1586198643,-6.205479452054795,-0.3287671232876712,6.082191780821918,1.0,1.0
1586198700,-6.205479452054795,-0.3287671232876712,6.082191780821918,1.0,1.0
1586198758,-6.205479452054795,-0.3287671232876712,6.082191780821918,1.0,1.0
1586198830,-6.205479452054795,-0.3287671232876712,6.082191780821918,1.0,1.0
1586198887,-6.205479452054795,-0.3287671232876712,6.082191780821918,1.0,1.0
1586198945,-6.205479452054795,-0.3287671232876712,6.082191780821918,1.0,1.0
1586199002,-6.205479452054795,-0.3287671232876712,6.082191780821918,1.0,1.0
1586199060,-6.205479452054795,-0.3287671232876712,6.082191780821918,1.0,1.0
1586199118,-6.205479452054795,-0.3287671232876712,6.082191780821918,1.0,1.0
1586199189,-6.205479452054795,-0.3287671232876712,6.082191780821918,1.0,1.0
1586199247,-6.205479452054795,-0.3287671232876712,6.082191780821918,1.0,1.0
1586199305,-6.205479452054795,-0.3287671232876712,6.082191780821918,1.0,1.0
1586199362,-6.205479452054795,-0.3287671232876712,6.082191780821918,1.0,1.0
1586199837,-6.205479452054795,-0.3287671232876712,6.082191780821918,1.0,1.0
1586199909,-6.205479452054795,-0.3287671232876712,6.082191780821918,1.0,1.0
1586199966,-6.205479452054795,-0.3287671232876712,6.082191780821918,1.0,1.0
1586200024,-6.205479452054795,-0.3287671232876712,6.082191780821918,1.0,1.0
1586200081,-6.205479452054795,-0.3287671232876712,6.082191780821918,1.0,1.0
1586200139,-6.205479452054795,-0.3287671232876712,6.082191780821918,1.0,1.0
1586200196,-6.205479452054795,-0.3287671232876712,6.082191780821918,1.0,1.0
1586200326,-6.205479452054795,-0.3287671232876712,6.082191780821918,1.0,1.0
1586200383,-6.205479452054795,-0.3287671232876712,6.082191780821918,1.0,1.0
1586202670,0.6575342465753424,3.0,2.506849315068493,1.0,1.0
1586204223,0.6575342465753424,3.0,2.506849315068493,1.0,1.0
1586204338,0.6575342465753424,3.0,2.506849315068493,1.0,1.0
1586204410,0.6575342465753424,3.0,2.506849315068493,1.0,1.0
1586204467,0.6575342465753424,3.0,2.506849315068493,1.0,1.0
1586204525,0.6575342465753424,3.0,2.506849315068493,1.0,1.0
1586204582,0.6575342465753424,3.0,2.506849315068493,1.0,1.0
1586204640,0.6575342465753424,3.0,2.506849315068493,1.0,1.0
1586204697,0.6575342465753424,3.0,2.506849315068493,1.0,1.0
1586204769,0.6575342465753424,3.0,2.506849315068493,1.0,1.0
1586204827,0.6575342465753424,3.0,2.506849315068493,1.0,1.0
1586204884,0.6575342465753424,3.0,2.506849315068493,1.0,1.0
1586204942,0.6575342465753424,3.0,2.506849315068493,1.0,1.0
1586205000,0.6575342465753424,3.0,2.506849315068493,1.0,1.0
1586205057,0.6575342465753424,3.0,2.506849315068493,1.0,1.0
1586205129,0.6575342465753424,3.0,2.506849315068493,1.0,1.0
1586205302,0.6575342465753424,3.0,2.506849315068493,1.0,1.0
1586205906,0.6575342465753424,3.0,2.506849315068493,1.0,1.0
1586208480,-0.7534246575342466,-5.2465753424657535,-0.9452054794520548,1.0,1.0
1586208537,-0.7534246575342466,-5.2465753424657535,-0.9452054794520548,1.0,1.0
1586210220,-0.7534246575342466,-5.2465753424657535,-0.9452054794520548,1.0,1.0
1586210278,-0.7534246575342466,-5.2465753424657535,-0.9452054794520548,1.0,1.0
1586210349,-0.7534246575342466,-5.2465753424657535,-0.9452054794520548,1.0,1.0
1586210407,-0.7534246575342466,-5.2465753424657535,-0.9452054794520548,1.0,1.0
1586210464,-0.7534246575342466,-5.2465753424657535,-0.9452054794520548,1.0,1.0
1586210522,-0.7534246575342466,-5.2465753424657535,-0.9452054794520548,1.0,1.0
1586210580,-0.7534246575342466,-5.2465753424657535,-0.9452054794520548,1.0,1.0
1586210637,-0.7534246575342466,-5.2465753424657535,-0.9452054794520548,1.0,1.0
1586210709,-0.7534246575342466,-5.2465753424657535,-0.9452054794520548,1.0,1.0
1586210767,-0.7534246575342466,-5.2465753424657535,-0.9452054794520548,1.0,1.0
1586210824,-0.7534246575342466,-5.2465753424657535,-0.9452054794520548,1.0,1.0
1586210882,-0.7534246575342466,-5.2465753424657535,-0.9452054794520548,1.0,1.0
1586210939,-0.7534246575342466,-5.2465753424657535,-0.9452054794520548,1.0,1.0
1586210997,-0.7534246575342466,-5.2465753424657535,-0.9452054794520548,1.0,1.0
1586211069,-0.7534246575342466,-5.2465753424657535,-0.9452054794520548,1.0,1.0
1586211126,-0.7534246575342466,-5.2465753424657535,-0.9452054794520548,1.0,1.0
1586211184,-0.7534246575342466,-5.2465753424657535,-0.9452054794520548,1.0,1.0
1586214247,-0.7534246575342466,-5.2465753424657535,-0.9452054794520548,1.0,1.0
1586214304,-0.7534246575342466,-5.2465753424657535,-0.9452054794520548,1.0,1.0
1586216102,-0.7534246575342466,2.9863013698630136,-3.219178082191781,1.0,1.0
1586216159,-0.7534246575342466,2.9863013698630136,-3.219178082191781,1.0,1.0
1586216217,-0.7534246575342466,2.9863013698630136,-3.219178082191781,1.0,1.0
1586216289,-0.7534246575342466,2.9863013698630136,-3.219178082191781,1.0,1.0
1586216346,-0.7534246575342466,2.9863013698630136,-3.219178082191781,1.0,1.0
1586216461,-0.7534246575342466,2.9863013698630136,-3.219178082191781,1.0,1.0
1586216519,-0.7534246575342466,2.9863013698630136,-3.219178082191781,1.0,1.0
1586216576,-0.7534246575342466,2.9863013698630136,-3.219178082191781,1.0,1.0
1586216648,-0.7534246575342466,2.9863013698630136,-3.219178082191781,1.0,1.0
1586216706,-0.7534246575342466,2.9863013698630136,-3.219178082191781,1.0,1.0
1586216763,-0.7534246575342466,2.9863013698630136,-3.219178082191781,1.0,1.0
1586216821,-0.7534246575342466,2.9863013698630136,-3.219178082191781,1.0,1.0
1586216879,-0.7534246575342466,2.9863013698630136,-3.219178082191781,1.0,1.0
1586216936,-0.7534246575342466,2.9863013698630136,-3.219178082191781,1.0,1.0
1586217008,-0.7534246575342466,2.9863013698630136,-3.219178082191781,1.0,1.0
1586217065,-0.7534246575342466,2.9863013698630136,-3.219178082191781,1.0,1.0
1586217123,-0.7534246575342466,2.9863013698630136,-3.219178082191781,1.0,1.0
1586221984,-0.8767123287671232,-1.0136986301369864,0.4520547945205479,1.0,1.0
1586222041,-0.8767123287671232,-1.0136986301369864,0.4520547945205479,1.0,1.0
1586222099,-0.8767123287671232,-1.0136986301369864,0.4520547945205479,1.0,1.0
1586222156,-0.8767123287671232,-1.0136986301369864,0.4520547945205479,1.0,1.0
1586222228,-0.8767123287671232,-1.0136986301369864,0.4520547945205479,1.0,1.0
1586222286,-0.8767123287671232,-1.0136986301369864,0.4520547945205479,1.0,1.0
1586222343,-0.8767123287671232,-1.0136986301369864,0.4520547945205479,1.0,1.0
1586222401,-0.8767123287671232,-1.0136986301369864,0.4520547945205479,1.0,1.0
1586222458,-0.8767123287671232,-1.0136986301369864,0.4520547945205479,1.0,1.0
1586222516,-0.8767123287671232,-1.0136986301369864,0.4520547945205479,1.0,1.0
1586222588,-0.8767123287671232,-1.0136986301369864,0.4520547945205479,1.0,1.0
1586222645,-0.8767123287671232,-1.0136986301369864,0.4520547945205479,1.0,1.0
1586222703,-0.8767123287671232,-1.0136986301369864,0.4520547945205479,1.0,1.0
1586222760,-0.8767123287671232,-1.0136986301369864,0.4520547945205479,1.0,1.0
1586222818,-0.8767123287671232,-1.0136986301369864,0.4520547945205479,1.0,1.0
1586222890,-0.8767123287671232,-1.0136986301369864,0.4520547945205479,1.0,1.0
1586222947,-0.8767123287671232,-1.0136986301369864,0.4520547945205479,1.0,1.0
1586223062,-0.8767123287671232,-1.0136986301369864,0.4520547945205479,1.0,1.0
1586226787,1.6027397260273972,-2.410958904109589,7.136986301369863,1.0,1.0
1586226845,1.6027397260273972,-2.410958904109589,7.136986301369863,1.0,1.0
1586226902,1.6027397260273972,-2.410958904109589,7.136986301369863,1.0,1.0
1586226960,1.6027397260273972,-2.410958904109589,7.136986301369863,1.0,1.0
1586227017,1.6027397260273972,-2.410958904109589,7.136986301369863,1.0,1.0
1586227147,1.6027397260273972,-2.410958904109589,7.136986301369863,1.0,1.0
1586227204,1.6027397260273972,-2.410958904109589,7.136986301369863,1.0,1.0
1586227808,1.6027397260273972,-2.410958904109589,7.136986301369863,1.0,1.0
1586227866,1.6027397260273972,-2.410958904109589,7.136986301369863,1.0,1.0
1586227923,1.6027397260273972,-2.410958904109589,7.136986301369863,1.0,1.0
1586227981,1.6027397260273972,-2.410958904109589,7.136986301369863,1.0,1.0
1586228038,1.6027397260273972,-2.410958904109589,7.136986301369863,1.0,1.0
1586228110,1.6027397260273972,-2.410958904109589,7.136986301369863,1.0,1.0
1586228168,1.6027397260273972,-2.410958904109589,7.136986301369863,1.0,1.0
1586228225,1.6027397260273972,-2.410958904109589,7.136986301369863,1.0,1.0
1586228283,1.6027397260273972,-2.410958904109589,7.136986301369863,1.0,1.0
1586228340,1.6027397260273972,-2.410958904109589,7.136986301369863,1.0,1.0
1586228398,1.6027397260273972,-2.410958904109589,7.136986301369863,1.0,1.0
1586228470,1.6027397260273972,-2.410958904109589,7.136986301369863,1.0,1.0
1586228527,1.6027397260273972,-2.410958904109589,7.136986301369863,1.0,1.0
1586228585,1.6027397260273972,-2.410958904109589,7.136986301369863,1.0,1.0
1586228642,1.6027397260273972,-2.410958904109589,7.136986301369863,1.0,1.0
1586228700,1.6027397260273972,-2.410958904109589,7.136986301369863,1.0,1.0
1586228829,-3.7534246575342465,-7.164383561643835,2.2739726027397262,1.0,1.0
1586232597,-3.7534246575342465,-7.164383561643835,2.2739726027397262,1.0,1.0
1586232669,-3.7534246575342465,-7.164383561643835,2.2739726027397262,1.0,1.0
1586232842,-1.7808219178082192,-9.753424657534246,5.2465753424657535,1.0,1.0
1586232957,-1.7808219178082192,-9.753424657534246,5.2465753424657535,1.0,1.0
1586233086,-1.7808219178082192,-9.753424657534246,5.2465753424657535,1.0,1.0
1586233863,-1.7808219178082192,-9.753424657534246,5.2465753424657535,1.0,1.0
1586233920,-1.7808219178082192,-9.753424657534246,5.2465753424657535,1.0,1.0
1586233978,-1.7808219178082192,-9.753424657534246,5.2465753424657535,1.0,1.0
1586234050,-1.7808219178082192,-9.753424657534246,5.2465753424657535,1.0,1.0
1586234107,-1.7808219178082192,-9.753424657534246,5.2465753424657535,1.0,1.0
1586234165,-1.7808219178082192,-9.753424657534246,5.2465753424657535,1.0,1.0
1586244663,-3.5616438356164384,-0.7945205479452054,5.109589041095891,1.0,1.0
1586244850,-3.5616438356164384,-0.7945205479452054,5.109589041095891,1.0,1.0
1586250487,-3.5616438356164384,-0.7945205479452054,5.109589041095891,1.0,1.0
1586250545,-3.5616438356164384,-0.7945205479452054,5.109589041095891,1.0,1.0
1586250602,-3.5616438356164384,-0.7945205479452054,5.109589041095891,1.0,1.0
1586250660,-3.5616438356164384,-0.7945205479452054,5.109589041095891,1.0,1.0
1586250717,-3.5616438356164384,-0.7945205479452054,5.109589041095891,1.0,1.0
1586250789,-3.5616438356164384,-0.7945205479452054,5.109589041095891,1.0,1.0
1586250847,-3.5616438356164384,-0.7945205479452054,5.109589041095891,1.0,1.0
1586250904,-3.5616438356164384,-0.7945205479452054,5.109589041095891,1.0,1.0
1586255046,-0.2465753424657534,-6.821917808219178,5.3561643835616435,1.0,1.0
1586256297,-0.2465753424657534,-6.821917808219178,5.3561643835616435,1.0,1.0
1586256427,-0.2465753424657534,-6.821917808219178,5.3561643835616435,1.0,1.0
1586256484,-0.2465753424657534,-6.821917808219178,5.3561643835616435,1.0,1.0
1586256542,-0.2465753424657534,-6.821917808219178,5.3561643835616435,1.0,1.0
1586256599,-0.2465753424657534,-6.821917808219178,5.3561643835616435,1.0,1.0
1586256657,-0.2465753424657534,-6.821917808219178,5.3561643835616435,1.0,1.0
1586256786,-0.2465753424657534,-6.821917808219178,5.3561643835616435,1.0,1.0
1586260799,-5.041095890410959,0.1232876712328767,0.0821917808219178,1.0,1.0
1586260856,-5.041095890410959,0.1232876712328767,0.0821917808219178,1.0,1.0
1586260928,-5.041095890410959,0.1232876712328767,0.0821917808219178,1.0,1.0
1586260986,-5.041095890410959,0.1232876712328767,0.0821917808219178,1.0,1.0
1586261043,-5.041095890410959,0.1232876712328767,0.0821917808219178,1.0,1.0
1586261101,-5.041095890410959,0.1232876712328767,0.0821917808219178,1.0,1.0
1586261158,-5.041095890410959,0.1232876712328767,0.0821917808219178,1.0,1.0
1586261230,-5.041095890410959,0.1232876712328767,0.0821917808219178,1.0,1.0
1586266810,-0.1232876712328767,-8.493150684931507,9.657534246575343,1.0,1.0
1586266925,-0.1232876712328767,-8.493150684931507,9.657534246575343,1.0,1.0
1586266983,-0.1232876712328767,-8.493150684931507,9.657534246575343,1.0,1.0
1586267040,-0.1232876712328767,-8.493150684931507,9.657534246575343,1.0,1.0
1586267098,-0.1232876712328767,-8.493150684931507,9.657534246575343,1.0,1.0
1586269385,4.602739726027397,-4.47945205479452,8.986301369863014,1.0,1.0
1586269442,4.602739726027397,-4.47945205479452,8.986301369863014,1.0,1.0
1586272563,4.602739726027397,-4.47945205479452,8.986301369863014,1.0,1.0
1586272620,4.602739726027397,-4.47945205479452,8.986301369863014,1.0,1.0
1586272678,4.602739726027397,-4.47945205479452,8.986301369863014,1.0,1.0
1586272750,4.602739726027397,-4.47945205479452,8.986301369863014,1.0,1.0
1586272807,4.602739726027397,-4.47945205479452,8.986301369863014,1.0,1.0
1586272980,4.602739726027397,-4.47945205479452,8.986301369863014,1.0,1.0
1586273109,4.602739726027397,-4.47945205479452,8.986301369863014,1.0,1.0
1586275137,3.780821917808219,-2.547945205479452,-1.36986301369863,1.0,1.0
1586275209,3.780821917808219,-2.547945205479452,-1.36986301369863,1.0,1.0
1586277366,3.780821917808219,-2.547945205479452,-1.36986301369863,1.0,1.0
1586277424,3.780821917808219,-2.547945205479452,-1.36986301369863,1.0,1.0
1586277481,3.780821917808219,-2.547945205479452,-1.36986301369863,1.0,1.0
1586277539,3.780821917808219,-2.547945205479452,-1.36986301369863,1.0,1.0
1586277596,3.780821917808219,-2.547945205479452,-1.36986301369863,1.0,1.0
1586277668,3.780821917808219,-2.547945205479452,-1.36986301369863,1.0,1.0
1586277740,3.780821917808219,-2.547945205479452,-1.36986301369863,1.0,1.0
1586277783,3.780821917808219,-2.547945205479452,-1.36986301369863,1.0,1.0
1586277841,3.780821917808219,-2.547945205479452,-1.36986301369863,1.0,1.0
1586277898,3.780821917808219,-2.547945205479452,-1.36986301369863,1.0,1.0
1586278387,3.780821917808219,-2.547945205479452,-1.36986301369863,1.0,1.0
1586278445,3.780821917808219,-2.547945205479452,-1.36986301369863,1.0,1.0
1586278502,3.780821917808219,-2.547945205479452,-1.36986301369863,1.0,1.0
1586278560,3.780821917808219,-2.547945205479452,-1.36986301369863,1.0,1.0
1586278617,3.780821917808219,-2.547945205479452,-1.36986301369863,1.0,1.0
1586278689,3.780821917808219,-2.547945205479452,-1.36986301369863,1.0,1.0
1586278747,3.780821917808219,-2.547945205479452,-1.36986301369863,1.0,1.0
1586278804,3.780821917808219,-2.547945205479452,-1.36986301369863,1.0,1.0
1586278862,3.780821917808219,-2.547945205479452,-1.36986301369863,1.0,1.0
1586283119,3.780821917808219,-2.547945205479452,-1.36986301369863,1.0,1.0
1586283176,3.780821917808219,-2.547945205479452,-1.36986301369863,1.0,1.0
1586283306,3.780821917808219,-2.547945205479452,-1.36986301369863,1.0,1.0
1586283363,3.780821917808219,-2.547945205479452,-1.36986301369863,1.0,1.0
1586283421,3.780821917808219,-2.547945205479452,-1.36986301369863,1.0,1.0
1586283478,3.780821917808219,-2.547945205479452,-1.36986301369863,1.0,1.0
1586283550,3.780821917808219,-2.547945205479452,-1.36986301369863,1.0,1.0
1586283608,3.780821917808219,-2.547945205479452,-1.36986301369863,1.0,1.0
1586283665,3.780821917808219,-2.547945205479452,-1.36986301369863,1.0,1.0
1586283723,3.780821917808219,-2.547945205479452,-1.36986301369863,1.0,1.0
1586283780,3.780821917808219,-2.547945205479452,-1.36986301369863,1.0,1.0
1586283838,3.780821917808219,-2.547945205479452,-1.36986301369863,1.0,1.0
1586283910,3.780821917808219,-2.547945205479452,-1.36986301369863,1.0,1.0
1586284327,-0.9315068493150684,-6.876712328767123,-2.9863013698630136,1.0,1.0
1586284384,-0.9315068493150684,-6.876712328767123,-2.9863013698630136,1.0,1.0
1586284442,-0.9315068493150684,-6.876712328767123,-2.9863013698630136,1.0,1.0
1586284499,-0.9315068493150684,-6.876712328767123,-2.9863013698630136,1.0,1.0
1586284557,-0.9315068493150684,-6.876712328767123,-2.9863013698630136,1.0,1.0
1586284629,-0.9315068493150684,-6.876712328767123,-2.9863013698630136,1.0,1.0
1586284686,-0.9315068493150684,-6.876712328767123,-2.9863013698630136,1.0,1.0
1586284744,-0.9315068493150684,-6.876712328767123,-2.9863013698630136,1.0,1.0
1586288828,-0.9315068493150684,-6.876712328767123,-2.9863013698630136,1.0,1.0
1586288886,-0.9315068493150684,-6.876712328767123,-2.9863013698630136,1.0,1.0
1586288943,-0.9315068493150684,-6.876712328767123,-2.9863013698630136,1.0,1.0
1586289001,-0.9315068493150684,-6.876712328767123,-2.9863013698630136,1.0,1.0
1586289058,-0.9315068493150684,-6.876712328767123,-2.9863013698630136,1.0,1.0
1586289130,-0.9315068493150684,-6.876712328767123,-2.9863013698630136,1.0,1.0
1586289188,-0.9315068493150684,-6.876712328767123,-2.9863013698630136,1.0,1.0
1586289245,-0.9315068493150684,-6.876712328767123,-2.9863013698630136,1.0,1.0
1586289303,-0.9315068493150684,-6.876712328767123,-2.9863013698630136,1.0,1.0
1586289360,-0.9315068493150684,-6.876712328767123,-2.9863013698630136,1.0,1.0
1586289418,-0.2328767123287671,-3.4383561643835616,12.095890410958905,1.0,1.0
1586289490,-0.2328767123287671,-3.4383561643835616,12.095890410958905,1.0,1.0
1586289547,-0.2328767123287671,-3.4383561643835616,12.095890410958905,1.0,1.0
1586289662,-0.2328767123287671,-3.4383561643835616,12.095890410958905,1.0,1.0
1586289720,-0.2328767123287671,-3.4383561643835616,12.095890410958905,1.0,1.0
1586292840,-0.2328767123287671,-3.4383561643835616,12.095890410958905,1.0,1.0
1586294581,1.726027397260274,-9.493150684931507,0.4794520547945205,1.0,1.0
1586294638,1.726027397260274,-9.493150684931507,0.4794520547945205,1.0,1.0
1586294710,1.726027397260274,-9.493150684931507,0.4794520547945205,1.0,1.0
1586294768,1.726027397260274,-9.493150684931507,0.4794520547945205,1.0,1.0
1586294825,1.726027397260274,-9.493150684931507,0.4794520547945205,1.0,1.0
1586294883,1.726027397260274,-9.493150684931507,0.4794520547945205,1.0,1.0
1586294940,1.726027397260274,-9.493150684931507,0.4794520547945205,1.0,1.0
1586294998,1.726027397260274,-9.493150684931507,0.4794520547945205,1.0,1.0
1586295070,1.726027397260274,-9.493150684931507,0.4794520547945205,1.0,1.0
1586295127,1.726027397260274,-9.493150684931507,0.4794520547945205,1.0,1.0
1586295185,1.726027397260274,-9.493150684931507,0.4794520547945205,1.0,1.0
1586295242,1.726027397260274,-9.493150684931507,0.4794520547945205,1.0,1.0
1586295300,1.726027397260274,-9.493150684931507,0.4794520547945205,1.0,1.0
1586295357,1.726027397260274,-9.493150684931507,0.4794520547945205,1.0,1.0
1586295429,1.726027397260274,-9.493150684931507,0.4794520547945205,1.0,1.0
1586295544,1.726027397260274,-9.493150684931507,0.4794520547945205,1.0,1.0
1586295602,1.726027397260274,-9.493150684931507,0.4794520547945205,1.0,1.0
1586298722,-1.5205479452054795,-7.917808219178082,4.178082191780822,1.0,1.0
1586298837,-1.5205479452054795,-7.917808219178082,4.178082191780822,1.0,1.0
1586300520,-1.5205479452054795,-7.917808219178082,4.178082191780822,1.0,1.0
1586300577,-1.5205479452054795,-7.917808219178082,4.178082191780822,1.0,1.0
1586300707,-1.5205479452054795,-7.917808219178082,4.178082191780822,1.0,1.0
1586300764,-1.5205479452054795,-7.917808219178082,4.178082191780822,1.0,1.0
1586300822,-1.5205479452054795,-7.917808219178082,4.178082191780822,1.0,1.0
1586300880,-1.5205479452054795,-7.917808219178082,4.178082191780822,1.0,1.0
1586300937,-1.5205479452054795,-7.917808219178082,4.178082191780822,1.0,1.0
1586301009,-1.5205479452054795,-7.917808219178082,4.178082191780822,1.0,1.0
1586301066,-1.5205479452054795,-7.917808219178082,4.178082191780822,1.0,1.0
1586301124,-1.5205479452054795,-7.917808219178082,4.178082191780822,1.0,1.0
1586301182,-1.5205479452054795,-7.917808219178082,4.178082191780822,1.0,1.0
1586301239,-1.5205479452054795,-7.917808219178082,4.178082191780822,1.0,1.0
1586301297,-1.5205479452054795,-7.917808219178082,4.178082191780822,1.0,1.0
1586301369,-1.5205479452054795,-7.917808219178082,4.178082191780822,1.0,1.0
1586301426,-1.5205479452054795,-7.917808219178082,4.178082191780822,1.0,1.0
1586301484,-1.5205479452054795,-7.917808219178082,4.178082191780822,1.0,1.0
1586301541,-1.5205479452054795,-7.917808219178082,4.178082191780822,1.0,1.0
1586306459,-5.301369863013699,-5.47945205479452,6.054794520547945,1.0,1.0
1586306517,-5.301369863013699,-5.47945205479452,6.054794520547945,1.0,1.0
1586306589,-5.301369863013699,-5.47945205479452,6.054794520547945,1.0,1.0
1586306646,-5.301369863013699,-5.47945205479452,6.054794520547945,1.0,1.0
1586306704,-5.301369863013699,-5.47945205479452,6.054794520547945,1.0,1.0
1586306761,-5.301369863013699,-5.47945205479452,6.054794520547945,1.0,1.0
1586306819,-5.301369863013699,-5.47945205479452,6.054794520547945,1.0,1.0
1586306876,-5.301369863013699,-5.47945205479452,6.054794520547945,1.0,1.0
1586306948,-5.301369863013699,-5.47945205479452,6.054794520547945,1.0,1.0
1586307006,-5.301369863013699,-5.47945205479452,6.054794520547945,1.0,1.0
1586307063,-5.301369863013699,-5.47945205479452,6.054794520547945,1.0,1.0
1586307121,-5.301369863013699,-5.47945205479452,6.054794520547945,1.0,1.0
1586307178,-5.301369863013699,-5.47945205479452,6.054794520547945,1.0,1.0
1586307236,-5.301369863013699,-5.47945205479452,6.054794520547945,1.0,1.0
1586307308,-5.301369863013699,-5.47945205479452,6.054794520547945,1.0,1.0
1586307365,-5.301369863013699,-5.47945205479452,6.054794520547945,1.0,1.0
1586311263,-5.301369863013699,-5.47945205479452,6.054794520547945,1.0,1.0
1586311320,-5.301369863013699,-5.47945205479452,6.054794520547945,1.0,1.0
1586311378,-5.301369863013699,-5.47945205479452,6.054794520547945,1.0,1.0
1586311450,-5.301369863013699,-5.47945205479452,6.054794520547945,1.0,1.0
1586311507,-5.301369863013699,-5.47945205479452,6.054794520547945,1.0,1.0
1586311565,-5.301369863013699,-5.47945205479452,6.054794520547945,1.0,1.0
1586311622,-5.301369863013699,-5.47945205479452,6.054794520547945,1.0,1.0
1586312399,-5.301369863013699,-5.47945205479452,6.054794520547945,1.0,1.0
1586312456,-5.301369863013699,-5.47945205479452,6.054794520547945,1.0,1.0
1586312528,-5.301369863013699,-5.47945205479452,6.054794520547945,1.0,1.0
1586312586,-5.301369863013699,-5.47945205479452,6.054794520547945,1.0,1.0
1586312643,-5.301369863013699,-5.47945205479452,6.054794520547945,1.0,1.0
1586312701,-5.301369863013699,-5.47945205479452,6.054794520547945,1.0,1.0
1586312758,-5.301369863013699,-5.47945205479452,6.054794520547945,1.0,1.0
1586312816,-5.301369863013699,-5.47945205479452,6.054794520547945,1.0,1.0
1586312888,-5.301369863013699,-5.47945205479452,6.054794520547945,1.0,1.0
1586312945,-5.301369863013699,-5.47945205479452,6.054794520547945,1.0,1.0
1586313003,2.287671232876712,-9.767123287671232,5.2465753424657535,1.0,1.0
1586313060,2.287671232876712,-9.767123287671232,5.2465753424657535,1.0,1.0
1586313190,2.287671232876712,-9.767123287671232,5.2465753424657535,1.0,1.0
1586313247,2.287671232876712,-9.767123287671232,5.2465753424657535,1.0,1.0
1586317145,-0.8493150684931506,-1.6027397260273972,-2.808219178082192,1.0,1.0
1586317202,-0.8493150684931506,-1.6027397260273972,-2.808219178082192,1.0,1.0
1586317260,-0.8493150684931506,-1.6027397260273972,-2.808219178082192,1.0,1.0
1586317317,-0.8493150684931506,-1.6027397260273972,-2.808219178082192,1.0,1.0
1586317389,-0.8493150684931506,-1.6027397260273972,-2.808219178082192,1.0,1.0
1586317447,-0.8493150684931506,-1.6027397260273972,-2.808219178082192,1.0,1.0
1586318166,-0.8493150684931506,-1.6027397260273972,-2.808219178082192,1.0,1.0
1586318223,-0.8493150684931506,-1.6027397260273972,-2.808219178082192,1.0,1.0
1586318281,-0.8493150684931506,-1.6027397260273972,-2.808219178082192,1.0,1.0
1586318338,-0.8493150684931506,-1.6027397260273972,-2.808219178082192,1.0,1.0
1586318396,-0.8493150684931506,-1.6027397260273972,-2.808219178082192,1.0,1.0
1586318583,-0.8493150684931506,-1.6027397260273972,-2.808219178082192,1.0,1.0
1586318640,-0.8493150684931506,-1.6027397260273972,-2.808219178082192,1.0,1.0
1586318827,-0.8493150684931506,-1.6027397260273972,-2.808219178082192,1.0,1.0
1586335021,-2.164383561643836,-4.273972602739726,-0.0273972602739726,1.0,1.0
1586335150,-2.164383561643836,-4.273972602739726,-0.0273972602739726,1.0,1.0
1586335265,-2.164383561643836,-4.273972602739726,-0.0273972602739726,1.0,1.0
1586340960,-2.164383561643836,-4.273972602739726,-0.0273972602739726,1.0,1.0
1586341018,-2.164383561643836,-4.273972602739726,-0.0273972602739726,1.0,1.0
1586345346,3.041095890410959,-5.917808219178082,2.863013698630137,1.0,1.0
1586345461,3.041095890410959,-5.917808219178082,2.863013698630137,1.0,1.0
1586345519,3.041095890410959,-5.917808219178082,2.863013698630137,1.0,1.0
1586345576,3.041095890410959,-5.917808219178082,2.863013698630137,1.0,1.0
1586350984,3.041095890410959,-5.917808219178082,2.863013698630137,1.0,1.0
1586351099,3.041095890410959,-5.917808219178082,2.863013698630137,1.0,1.0
1586351156,3.041095890410959,-5.917808219178082,2.863013698630137,1.0,1.0
1586351228,3.041095890410959,-5.917808219178082,2.863013698630137,1.0,1.0
1586351286,3.041095890410959,-5.917808219178082,2.863013698630137,1.0,1.0
1586351343,3.041095890410959,-5.917808219178082,2.863013698630137,1.0,1.0
1586351401,3.041095890410959,-5.917808219178082,2.863013698630137,1.0,1.0
1586351458,2.5205479452054793,4.068493150684931,5.095890410958904,1.0,1.0
1586351645,2.5205479452054793,4.068493150684931,5.095890410958904,1.0,1.0
1586356866,2.5205479452054793,4.068493150684931,5.095890410958904,1.0,1.0
1586356981,2.5205479452054793,4.068493150684931,5.095890410958904,1.0,1.0
1586357039,2.5205479452054793,4.068493150684931,5.095890410958904,1.0,1.0
1586357096,2.5205479452054793,4.068493150684931,5.095890410958904,1.0,1.0
1586357168,2.5205479452054793,4.068493150684931,5.095890410958904,1.0,1.0
1586357225,2.5205479452054793,4.068493150684931,5.095890410958904,1.0,1.0
1586357283,2.5205479452054793,4.068493150684931,5.095890410958904,1.0,1.0
1586357341,2.5205479452054793,4.068493150684931,5.095890410958904,1.0,1.0
1586357398,2.5205479452054793,4.068493150684931,5.095890410958904,1.0,1.0
1586357470,2.5205479452054793,4.068493150684931,5.095890410958904,1.0,1.0
1586361669,-2.287671232876712,-6.904109589041096,0.0273972602739726,1.0,1.0
