time,Panel_3_Voltage_Avg,Panel_1_Current_Min,Panel_1_Current_Max,Panel_1_Current_Avg
1582308803,14.124,-0.11700439453125,1.459075927734375,0.0066375732421875
1582308861,14.132,-0.11700439453125,1.459075927734375,0.009063720703125
1582319962,13.984,-0.11700439453125,1.459075927734375,0.256988525390625
1582320020,14.08,-0.11700439453125,1.459075927734375,0.0549774169921875
1582320082,13.636000000000001,0.0569915771484375,0.22796630859375,0.1161346435546875
1582320140,14.056000000000001,0.0569915771484375,0.4013214111328125,0.354217529296875
1582320202,14.056000000000001,0.0569915771484375,0.4013214111328125,0.3313751220703125
1582320264,12.716000000000001,0.0569915771484375,0.4013214111328125,0.1138458251953125
1582320322,14.152000000000001,0.0569915771484375,0.4013214111328125,0.093109130859375
1582320384,13.356,0.0569915771484375,0.4013214111328125,0.1669464111328125
1582320442,14.092,0.0569915771484375,0.4207305908203125,0.403472900390625
1582320504,14.076,0.0569915771484375,0.4207305908203125,0.305511474609375
1582320562,14.048,0.0135040283203125,0.4207305908203125,0.0347442626953125
1582488773,14.096,-0.0005035400390625,0.4882049560546875,0.0559844970703125
1582488893,14.14,-0.0005035400390625,0.4882049560546875,0.0078277587890625
1582488955,14.184000000000001,-0.0005035400390625,0.4882049560546875,0.01116943359375
1582489022,14.252,-0.0005035400390625,0.4882049560546875,0.0186309814453125
1582489075,14.212,-0.0005035400390625,0.4882049560546875,0.0142364501953125
1582489195,14.1,-0.0005035400390625,0.4882049560546875,0.0086517333984375
1582489253,14.076,-0.0005035400390625,0.4882049560546875,0.0182647705078125
1582916934,14.352,-0.51544189453125,1.394989013671875,0.0174407958984375
1582916995,14.38,-0.51544189453125,1.394989013671875,0.0165252685546875
1582917053,14.272,-0.51544189453125,1.394989013671875,0.0111236572265625
1582917124,14.136000000000001,-0.51544189453125,1.394989013671875,0.0073699951171875
1582917172,14.144,-0.51544189453125,1.394989013671875,0.0092926025390625
1582983836,0.884,-0.51544189453125,1.482513427734375,0.3907012939453125
1582983894,0.8240000000000001,-0.51544189453125,1.482513427734375,0.4372100830078125
1582983956,1.02,-0.51544189453125,1.482513427734375,0.45794677734375
1582984014,2.964,-0.51544189453125,1.482513427734375,0.4011383056640625
1582984076,4.1,-0.51544189453125,1.482513427734375,0.418487548828125
1582984134,4.184,-0.51544189453125,1.482513427734375,0.339111328125
1582984196,10.1,-0.51544189453125,1.482513427734375,0.2486114501953125
1582984253,14.056000000000001,-0.51544189453125,1.482513427734375,0.1293182373046875
1582984316,14.040000000000001,-0.51544189453125,1.482513427734375,0.0341033935546875
1582984373,14.104000000000001,-0.51544189453125,1.482513427734375,0.0281524658203125
1582984436,14.172,-0.51544189453125,1.482513427734375,0.016571044921875
1582984493,14.172,-0.51544189453125,1.482513427734375,0.007415771484375
1582984556,14.244,-0.51544189453125,1.482513427734375,0.0142364501953125
1582984613,14.328000000000001,-0.51544189453125,1.482513427734375,0.027191162109375
1582989776,4.088,-0.51544189453125,1.482513427734375,0.44970703125
1582989833,10.732000000000001,-0.51544189453125,1.482513427734375,0.3840179443359375
1582989896,14.056000000000001,-0.51544189453125,1.482513427734375,0.2425689697265625
1582989953,14.032,-0.51544189453125,1.482513427734375,0.122589111328125
1582990016,14.08,-0.51544189453125,1.482513427734375,0.0353851318359375
1582990073,14.164,-0.51544189453125,1.482513427734375,0.014373779296875
1582990136,14.176,-0.51544189453125,1.482513427734375,0.0094757080078125
1582990193,14.280000000000001,-0.51544189453125,1.482513427734375,0.02435302734375
1582990255,14.328000000000001,-0.51544189453125,1.482513427734375,0.0320892333984375
1582990313,14.24,-0.51544189453125,1.482513427734375,0.0149688720703125
1582990375,14.144,-0.51544189453125,1.482513427734375,0.0072784423828125
1582990433,14.196,-0.51544189453125,1.482513427734375,0.010986328125
1582990495,14.24,-0.51544189453125,1.482513427734375,0.0186767578125
1582995475,14.012,-0.51544189453125,1.482513427734375,0.3626861572265625
1582995533,13.64,-0.51544189453125,1.482513427734375,0.3655242919921875
1582995595,13.904,-0.51544189453125,1.482513427734375,0.42169189453125
1582995652,14.064,-0.51544189453125,1.482513427734375,0.47149658203125
1582995715,14.064,-0.51544189453125,1.482513427734375,0.404388427734375
1582995772,13.96,-0.51544189453125,1.482513427734375,0.2654571533203125
1582995835,13.716000000000001,-0.51544189453125,1.482513427734375,0.11590576171875
1582995892,14.06,-0.51544189453125,1.482513427734375,0.03533935546875
1582995954,14.076,-0.51544189453125,1.482513427734375,0.02197265625
1582996012,14.176,-0.51544189453125,1.482513427734375,0.0300750732421875
1582996074,14.288,-0.51544189453125,1.482513427734375,0.0361175537109375
1582996132,14.212,-0.51544189453125,1.482513427734375,0.0134124755859375
1582996194,14.08,-0.51544189453125,1.482513427734375,0.0210113525390625
1582996252,14.104000000000001,-0.51544189453125,1.482513427734375,0.0140533447265625
1582996314,14.192,-0.51544189453125,1.482513427734375,0.0102996826171875
1583074016,0.864,-1.493316650390625,1.482513427734375,0.4373931884765625
1583074073,0.796,-1.493316650390625,1.482513427734375,0.4503021240234375
1583074136,1.012,-1.493316650390625,1.482513427734375,0.4365234375
1583074193,2.632,-1.493316650390625,1.482513427734375,0.445587158203125
1583074256,4.604,-1.493316650390625,1.482513427734375,0.4200897216796875
1583074313,8.468,-1.493316650390625,1.482513427734375,0.29461669921875
1583074375,14.048,-1.493316650390625,1.482513427734375,0.3242340087890625
1583074433,14.076,-1.493316650390625,1.482513427734375,0.3569183349609375
1583074495,14.076,-1.493316650390625,1.482513427734375,0.287017822265625
1583074553,14.056000000000001,-1.493316650390625,1.482513427734375,0.1855316162109375
1583074615,14.072000000000001,-1.493316650390625,1.482513427734375,0.2126312255859375
1583074673,14.104000000000001,-1.493316650390625,1.482513427734375,0.299285888671875
1583074735,14.1,-1.493316650390625,1.482513427734375,0.235015869140625
1583074793,14.064,-1.493316650390625,1.482513427734375,0.0470123291015625
1583074855,14.064,-1.493316650390625,1.482513427734375,0.0075531005859375
1583080016,9.788,-1.493316650390625,1.482513427734375,0.0970001220703125
1583080073,4.62,-1.493316650390625,1.482513427734375,0.0699005126953125
1583080136,11.26,-1.493316650390625,1.482513427734375,0.0322265625
1583080193,14.096,-1.493316650390625,1.482513427734375,0.0472869873046875
1583080256,14.1,-1.493316650390625,1.482513427734375,0.04229736328125
1583080313,14.156,-1.493316650390625,1.482513427734375,0.0797882080078125
1583080375,14.144,-1.493316650390625,1.482513427734375,0.0586395263671875
1583080433,14.108,-1.493316650390625,1.482513427734375,0.0273284912109375
1583080495,14.112,-1.493316650390625,1.482513427734375,0.0219268798828125
1583080553,14.184000000000001,-1.493316650390625,1.482513427734375,0.061981201171875
1583080615,14.292,-1.493316650390625,1.482513427734375,0.0693511962890625
1583080673,14.24,-1.493316650390625,1.482513427734375,0.038360595703125
1583080735,14.08,-1.493316650390625,1.482513427734375,0.0931549072265625
1583248914,14.328000000000001,-1.493316650390625,1.484344482421875,0.0016021728515625
1583248976,14.276,-1.493316650390625,1.484344482421875,0.01025390625
1583249034,14.304,-1.493316650390625,1.484344482421875,0.009796142578125
1583249096,14.088000000000001,-1.493316650390625,1.484344482421875,0.1200714111328125
1583249154,14.096,-1.493316650390625,1.484344482421875,0.2969512939453125
1583249216,14.092,-1.493316650390625,1.484344482421875,0.077728271484375
1583249274,14.136000000000001,-1.493316650390625,1.484344482421875,0.036895751953125
1583249336,14.076,-1.493316650390625,1.484344482421875,0.2900848388671875
1583249394,14.136000000000001,-1.493316650390625,1.484344482421875,0.4604644775390625
1583254734,14.204,-1.493316650390625,1.484344482421875,0.0018768310546875
1583254796,14.308,-1.493316650390625,1.484344482421875,0.0146026611328125
1583254854,14.264000000000001,-1.493316650390625,1.484344482421875,0.0472412109375
1583254916,14.208,-1.493316650390625,1.484344482421875,0.0431671142578125
1583254974,14.18,-1.493316650390625,1.484344482421875,0.019317626953125
1583255036,14.104000000000001,-1.493316650390625,1.484344482421875,0.0104827880859375
1583255094,13.992,-1.493316650390625,1.484344482421875,0.0311737060546875
1583255156,14.144,-1.493316650390625,1.484344482421875,0.0909576416015625
1583255213,14.192,-1.493316650390625,1.484344482421875,0.1127471923828125
1583508233,14.152000000000001,-1.493316650390625,1.484344482421875,0.0211029052734375
1583508295,14.232000000000001,-1.493316650390625,1.484344482421875,0.018585205078125
1583508352,14.264000000000001,-1.493316650390625,1.484344482421875,0.0120391845703125
1583508415,14.232000000000001,-1.493316650390625,1.484344482421875,0.0182647705078125
1583508472,14.22,-1.493316650390625,1.484344482421875,0.037353515625
1583508535,14.248000000000001,-1.493316650390625,1.484344482421875,0.045501708984375
1583508592,14.192,-1.493316650390625,1.484344482421875,0.036163330078125
1583569013,0.712,-1.493316650390625,1.484344482421875,0.0
1583569075,0.6920000000000001,-1.493316650390625,1.484344482421875,0.0
