time,Battery_Voltage_Avg,COM1_Current_Avg,Temperature_Avg
1581181382,6.871637420654297,0.30908203125,33.19
1581181446,6.861065670776367,0.306640625,33.08
1581181510,6.8205406295776365,0.30859375,33.15
1581181574,6.799397129821777,0.30908203125,33.38
1581181638,6.887495045471192,0.30712890625,33.43
1581181702,6.8681135040283205,0.30029296875,33.4
1581181766,6.804683004760742,0.30712890625,33.76
1581181830,6.834636296081543,0.306640625,34.02
1581181894,6.862827629089355,0.3056640625,33.95
1581181958,6.839922171020508,0.3046875,33.86
1581182022,6.822302587890625,0.3037109375,33.94
1581182086,6.859303712463379,0.30517578125,34.18
1581182150,6.924496170043946,0.3046875,34.26
1581182214,6.972069044494629,0.3037109375,34.44
1581182278,6.972069044494629,0.30126953125,34.5
1581182342,6.901590711975097,0.3037109375,34.49
1581182406,6.871637420654297,0.30224609375,34.4
1581182470,6.852255879211426,0.30224609375,34.32
1581182534,6.887495045471192,0.30419921875,34.42
1581182598,6.887495045471192,0.30322265625,34.43
1581182662,6.859303712463379,0.30322265625,34.6
1581182726,6.882209170532226,0.302734375,34.67
1581182790,6.838160212707519,0.30322265625,34.88
1581182854,6.783539505004883,0.3037109375,34.76
1581182918,6.751824255371094,0.3017578125,34.58
1581182982,6.730680755615234,0.302734375,34.37
1581183046,6.716585089111328,0.279296875,34.24
1581183110,6.706013339233398,0.2939453125,33.97
1581183174,6.697203547668457,0.30419921875,33.76
1581183238,6.690155714416504,0.30419921875,33.52
1581183302,6.686631797790527,0.3046875,33.23
1581183366,6.684869839477539,0.30322265625,32.97
1581183430,6.683107881164551,0.3017578125,32.68
1581183494,6.681345922851563,0.30224609375,32.36
1581183558,6.679583964538574,0.302734375,31.67
1581183622,6.677822006225586,0.30224609375,31.31
1581183686,6.677822006225586,0.30224609375,30.99
1581183750,6.676060047912598,0.302734375,30.65
1581183814,6.676060047912598,0.302734375,30.35
1581183878,6.674298089599609,0.30419921875,30.02
1581183942,6.674298089599609,0.30419921875,29.62
1581184006,6.672536131286621,0.3046875,29.27
1581184070,6.672536131286621,0.30419921875,28.96
1581184134,6.6707741729736325,0.3046875,28.61
1581184198,6.6707741729736325,0.3056640625,28.27
1581184262,6.6707741729736325,0.30615234375,27.91
1581184326,6.669012214660644,0.30615234375,27.61
1581184390,6.669012214660644,0.30615234375,27.26
1581184454,6.667250256347656,0.306640625,26.89
1581184518,6.669012214660644,0.3076171875,26.28
1581184582,6.695441589355469,0.291015625,26.12
1581184646,6.713061172485351,0.2685546875,26.11
1581184710,6.725394880676269,0.27783203125,25.97
1581184774,6.70425138092041,0.2666015625,25.99
1581184838,6.71482313079834,0.27001953125,26.06
1581184902,6.7183470474243165,0.2822265625,25.98
1581184966,6.706013339233398,0.279296875,26.04
1581185030,6.720109005737305,0.3076171875,26.1
1581185094,6.725394880676269,0.29296875,26.15
1581185158,6.725394880676269,0.3095703125,26.1
1581185222,6.713061172485351,0.3125,26.11
1581185286,6.721870964050293,0.31298828125,26.26
1581185350,6.732442713928222,0.31201171875,26.35
1581185414,6.734204672241211,0.30419921875,26.48
1581185478,6.721870964050293,0.2822265625,26.61
1581185542,6.734204672241211,0.271484375,26.81
1581185606,6.720109005737305,0.28125,26.91
1581185670,6.7271568389892575,0.2744140625,27.15
1581185734,6.734204672241211,0.27685546875,27.23
1581185798,6.746538380432129,0.28173828125,27.24
1581185862,6.748300338745117,0.27587890625,27.27
1581185926,6.751824255371094,0.27880859375,27.35
1581185990,6.751824255371094,0.27685546875,27.46
1581186054,6.743014463806152,0.26953125,27.74
1581186118,6.758872088623047,0.29296875,27.8
1581186182,6.753586213684082,0.2998046875,27.89
1581186246,6.758872088623047,0.28076171875,28.09
1581186310,6.734204672241211,0.28759765625,28.39
1581186374,6.74477642211914,0.2861328125,28.61
1581186438,6.757110130310059,0.2822265625,28.7
1581186502,6.746538380432129,0.3076171875,29.07
1581186566,6.7553481719970705,0.310546875,29.37
1581186630,6.762396005249023,0.3125,29.52
1581186694,6.772967755126953,0.3154296875,29.68
