time,Node_Voltage_Min,Node_Voltage_Max,Node_Voltage_Avg
1581445766,3.3040000000000003,3.512,3.38
1581445823,3.3040000000000003,3.512,3.38
1581445881,3.3040000000000003,3.512,3.38
1581445938,3.3040000000000003,3.512,3.376
1581446010,3.3040000000000003,3.512,3.372
1581446068,3.3040000000000003,3.512,3.376
1581446125,3.3040000000000003,3.512,3.376
1581446183,3.3040000000000003,3.512,3.384
1581446240,3.3040000000000003,3.512,3.408
1581446298,3.3040000000000003,3.512,3.396
1581446370,3.3040000000000003,3.512,3.396
1581446427,3.3040000000000003,3.512,3.42
1581446485,3.3040000000000003,3.512,3.408
1581446542,3.3040000000000003,3.512,3.388
1581446600,3.3040000000000003,3.512,3.388
1581446657,3.3040000000000003,3.512,3.38
1581449850,3.3040000000000003,3.512,3.348
1581449907,3.3040000000000003,3.512,3.344
1581449965,3.3040000000000003,3.512,3.348
1581450022,3.3040000000000003,3.512,3.34
1581450080,3.3040000000000003,3.512,3.34
1581451158,3.3040000000000003,3.512,3.364
1581451590,3.3040000000000003,3.512,3.452
1581451647,3.3040000000000003,3.512,3.48
1581451705,3.3040000000000003,3.512,3.444
1581451762,3.3040000000000003,3.512,3.408
1581451820,3.3040000000000003,3.512,3.4
1581451877,3.3040000000000003,3.512,3.396
1581451949,3.3040000000000003,3.512,3.396
1581452007,3.3040000000000003,3.512,3.38
1581452064,3.3040000000000003,3.512,3.376
1581452122,3.3040000000000003,3.512,3.404
1581452179,3.3040000000000003,3.512,3.428
1581452237,3.3040000000000003,3.512,3.444
1581452309,3.3040000000000003,3.512,3.408
1581452366,3.3040000000000003,3.512,3.408
1581452424,3.3040000000000003,3.512,3.416
1581452539,3.3040000000000003,3.512,3.432
1581452611,3.3040000000000003,3.512,3.46
1581452668,3.3040000000000003,3.512,3.468
1581452726,3.3040000000000003,3.512,3.472
1581455846,3.3040000000000003,3.512,3.352
1581457529,3.3040000000000003,3.512,3.404
1581457587,3.3040000000000003,3.512,3.384
1581457641,3.3040000000000003,3.512,3.388
1581457699,3.3040000000000003,3.512,3.416
1581458486,3.3040000000000003,3.512,3.42
1581458544,3.3040000000000003,3.512,3.392
1581458601,3.3040000000000003,3.512,3.388
1581458659,3.3040000000000003,3.512,3.412
1581462498,3.3040000000000003,3.512,3.364
1581462628,3.3040000000000003,3.512,3.356
1581462685,3.3040000000000003,3.512,3.356
1581462743,3.3040000000000003,3.512,3.36
1581463404,3.3040000000000003,3.512,3.448
1581463462,3.3040000000000003,3.512,3.464
1581463519,3.3040000000000003,3.512,3.5
1581463577,3.3040000000000003,3.512,3.508
1581463649,3.3040000000000003,3.512,3.508
1581463706,3.3040000000000003,3.516,3.508
1581463764,3.3040000000000003,3.516,3.508
1581463821,3.3040000000000003,3.516,3.508
1581463879,3.3040000000000003,3.516,3.504
1581463951,3.3040000000000003,3.516,3.484
1581464008,3.3040000000000003,3.516,3.456
1581464066,3.3040000000000003,3.516,3.424
1581464123,3.3040000000000003,3.516,3.396
1581464181,3.3040000000000003,3.516,3.384
1581464238,3.3040000000000003,3.516,3.388
1581464310,3.3040000000000003,3.516,3.392
1581464368,3.3040000000000003,3.516,3.4
1581464425,3.3040000000000003,3.516,3.388
1581464483,3.3040000000000003,3.516,3.38
1581464598,3.3040000000000003,3.516,3.436
1581464957,3.3040000000000003,3.516,3.384
1581465029,3.3040000000000003,3.516,3.364
1581465087,3.3040000000000003,3.516,3.352
1581465144,3.3040000000000003,3.516,3.344
1581465202,3.3040000000000003,3.516,3.34
1581468020,3.3040000000000003,3.516,3.36
1581468078,3.3040000000000003,3.516,3.368
1581468150,3.3040000000000003,3.516,3.364
1581468207,3.3040000000000003,3.516,3.364
1581468265,3.3040000000000003,3.516,3.36
1581468323,3.3040000000000003,3.516,3.364
1581468380,3.3040000000000003,3.516,3.372
1581468438,3.3040000000000003,3.516,3.376
1581468509,3.3040000000000003,3.516,3.372
1581468567,3.3040000000000003,3.516,3.372
1581468625,3.3040000000000003,3.516,3.392
1581468682,3.3040000000000003,3.516,3.4
1581468740,3.3040000000000003,3.516,3.416
1581469286,3.3040000000000003,3.516,3.4
1581469344,3.3040000000000003,3.516,3.392
1581469401,3.3040000000000003,3.516,3.424
1581469459,3.3040000000000003,3.516,3.392
1581469530,3.3040000000000003,3.516,3.388
1581469588,3.3040000000000003,3.516,3.384
1581469646,3.3040000000000003,3.516,3.404
1581469703,3.3040000000000003,3.516,3.396
1581469761,3.3040000000000003,3.516,3.384
1581469818,3.3040000000000003,3.516,3.368
1581469890,3.3040000000000003,3.516,3.384
1581469948,3.3040000000000003,3.516,3.384
1581470005,3.3040000000000003,3.516,3.396
1581474204,3.3040000000000003,3.516,3.416
1581474319,3.3040000000000003,3.516,3.392
1581474377,3.3040000000000003,3.516,3.38
1581474449,3.3040000000000003,3.516,3.392
1581475225,3.3040000000000003,3.516,3.396
1581475283,3.3040000000000003,3.516,3.384
1581475398,3.3040000000000003,3.516,3.38
1581475470,3.3040000000000003,3.516,3.404
1581475585,3.3040000000000003,3.516,3.432
1581475642,3.3040000000000003,3.516,3.448
1581475700,3.3040000000000003,3.516,3.468
1581479065,3.3040000000000003,3.516,3.428
1581479180,3.3040000000000003,3.516,3.4
1581479367,3.3040000000000003,3.516,3.408
1581479424,3.3040000000000003,3.516,3.412
1581479539,3.3040000000000003,3.516,3.412
1581481107,3.3040000000000003,3.516,3.412
1581481164,3.3040000000000003,3.516,3.388
1581481280,3.3040000000000003,3.516,3.4
1581481337,3.3040000000000003,3.516,3.4
1581485968,3.3040000000000003,3.516,3.38
1581486083,3.3040000000000003,3.516,3.388
1581486140,3.3040000000000003,3.516,3.42
1581486198,3.3040000000000003,3.516,3.416
1581486270,3.3040000000000003,3.516,3.4
1581486327,3.3040000000000003,3.516,3.396
1581486385,3.3040000000000003,3.516,3.392
1581486442,3.3040000000000003,3.516,3.38
1581486500,3.3040000000000003,3.516,3.38
1581491907,3.3040000000000003,3.516,3.416
1581491964,3.3040000000000003,3.516,3.42
1581492022,3.3040000000000003,3.516,3.396
1581492079,3.3040000000000003,3.516,3.38
1581492137,3.3040000000000003,3.516,3.408
1581492209,3.3040000000000003,3.516,3.4
1581492266,3.3040000000000003,3.516,3.416
1581492381,3.3040000000000003,3.516,3.388
1581492439,3.3040000000000003,3.516,3.416
1581496523,3.3040000000000003,3.516,3.404
1581496638,3.3040000000000003,3.516,3.404
1581496710,3.3040000000000003,3.516,3.388
1581497789,3.3040000000000003,3.516,3.408
1581497846,3.3040000000000003,3.516,3.384
1581497904,3.3040000000000003,3.516,3.384
1581497961,3.3040000000000003,3.516,3.384
1581498019,3.3040000000000003,3.516,3.396
1581498091,3.3040000000000003,3.516,3.412
1581498148,3.3040000000000003,3.516,3.408
1581498206,3.3040000000000003,3.516,3.416
1581498263,3.3040000000000003,3.516,3.408
1581502218,3.3040000000000003,3.516,3.416
1581502520,3.3040000000000003,3.516,3.388
1581502577,3.3040000000000003,3.516,3.4
1581502649,3.3040000000000003,3.516,3.424
1581504749,3.3040000000000003,3.516,3.344
1581504806,3.3040000000000003,3.516,3.34
1581504864,3.3040000000000003,3.516,3.336
1581504979,3.3040000000000003,3.516,3.332
1581505166,3.3040000000000003,3.516,3.3280000000000003
1581508157,3.3040000000000003,3.516,3.416
1581508229,3.3040000000000003,3.516,3.392
1581508287,3.3040000000000003,3.516,3.392
1581508344,3.3040000000000003,3.516,3.392
1581508402,3.3040000000000003,3.516,3.4
1581508459,3.3040000000000003,3.516,3.432
1581510386,3.3040000000000003,3.516,3.344
1581510501,3.3040000000000003,3.516,3.336
1581510559,3.3040000000000003,3.516,3.332
1581510746,3.3040000000000003,3.516,3.3280000000000003
1581510861,3.3040000000000003,3.516,3.3280000000000003
1581512960,3.3040000000000003,3.516,3.368
1581513018,3.3040000000000003,3.516,3.364
1581513090,3.3040000000000003,3.516,3.356
1581513147,3.3040000000000003,3.516,3.372
1581513205,3.3040000000000003,3.516,3.372
1581513262,3.3040000000000003,3.516,3.38
1581513378,3.3040000000000003,3.516,3.38
1581513449,3.3040000000000003,3.516,3.38
1581513507,3.3040000000000003,3.516,3.408
1581513866,3.3040000000000003,3.516,3.4
1581513981,3.3040000000000003,3.516,3.388
1581514039,3.3040000000000003,3.516,3.384
1581514111,3.3040000000000003,3.516,3.416
1581514168,3.3040000000000003,3.516,3.4
1581514226,3.3040000000000003,3.516,3.388
1581514283,3.3040000000000003,3.516,3.388
1581514341,3.3040000000000003,3.516,3.404
1581514399,3.3040000000000003,3.516,3.388
1581514470,3.3040000000000003,3.516,3.408
1581516743,3.3040000000000003,3.516,3.3280000000000003
1581518670,3.3040000000000003,3.516,3.46
1581518727,3.3040000000000003,3.516,3.456
1581518785,3.3040000000000003,3.516,3.412
1581518842,3.3040000000000003,3.516,3.388
1581518900,3.3040000000000003,3.516,3.392
1581518957,3.3040000000000003,3.516,3.388
1581519029,3.3040000000000003,3.516,3.412
1581519087,3.3040000000000003,3.516,3.388
1581519144,3.3040000000000003,3.516,3.38
1581519202,3.3040000000000003,3.516,3.412
1581519259,3.3040000000000003,3.516,3.424
1581519317,3.3040000000000003,3.516,3.412
1581519389,3.3040000000000003,3.516,3.4
1581519446,3.3040000000000003,3.516,3.416
1581519748,3.3040000000000003,3.516,3.396
1581519806,3.3040000000000003,3.516,3.396
1581519863,3.3040000000000003,3.516,3.42
1581519921,3.3040000000000003,3.516,3.392
1581519978,3.3040000000000003,3.516,3.404
1581520050,3.3040000000000003,3.516,3.404
1581520108,3.3040000000000003,3.516,3.388
1581520165,3.3040000000000003,3.516,3.412
1581520280,3.3040000000000003,3.516,3.412
1581520338,3.3040000000000003,3.516,3.392
1581520410,3.3040000000000003,3.516,3.416
1581520467,3.3040000000000003,3.516,3.448
1581520525,3.3040000000000003,3.516,3.476
1581524307,3.3040000000000003,3.516,3.46
1581524422,3.3040000000000003,3.516,3.436
1581524479,3.3040000000000003,3.516,3.4
1581524537,3.3040000000000003,3.516,3.384
1581524609,3.3040000000000003,3.516,3.408
1581524666,3.3040000000000003,3.516,3.444
1581524724,3.3040000000000003,3.516,3.448
1581524781,3.3040000000000003,3.516,3.416
1581524839,3.3040000000000003,3.516,3.396
1581524911,3.3040000000000003,3.516,3.396
1581524968,3.3040000000000003,3.516,3.404
1581525026,3.3040000000000003,3.516,3.392
1581525083,3.3040000000000003,3.516,3.42
1581525141,3.3040000000000003,3.516,3.448
1581525198,3.3040000000000003,3.516,3.416
1581525270,3.3040000000000003,3.516,3.392
1581525328,3.3040000000000003,3.516,3.4
1581525630,3.3040000000000003,3.516,3.4
1581525802,3.3040000000000003,3.516,3.484
1581525918,3.3040000000000003,3.516,3.432
1581526047,3.3040000000000003,3.516,3.408
1581526104,3.3040000000000003,3.516,3.424
1581526220,3.3040000000000003,3.516,3.492
1581530131,3.3040000000000003,3.516,3.46
1581530189,3.3040000000000003,3.516,3.48
1581530246,3.3040000000000003,3.516,3.492
1581530304,3.3040000000000003,3.516,3.5
1581530361,3.3040000000000003,3.516,3.468
1581530419,3.3040000000000003,3.516,3.428
1581530491,3.3040000000000003,3.516,3.428
1581530548,3.3040000000000003,3.516,3.396
1581530606,3.3040000000000003,3.516,3.392
1581530663,3.3040000000000003,3.516,3.432
1581530721,3.3040000000000003,3.516,3.448
1581530778,3.3040000000000003,3.516,3.448
1581530850,3.3040000000000003,3.516,3.412
1581530908,3.3040000000000003,3.516,3.392
1581530965,3.3040000000000003,3.516,3.388
1581531023,3.3040000000000003,3.516,3.38
1581531080,3.3040000000000003,3.516,3.38
1581531138,3.3040000000000003,3.516,3.396
1581531210,3.3040000000000003,3.516,3.408
1581534258,3.3040000000000003,3.516,3.348
1581534330,3.3040000000000003,3.516,3.348
1581534388,3.3040000000000003,3.516,3.34
1581534445,3.3040000000000003,3.516,3.348
1581534503,3.3040000000000003,3.516,3.352
1581534560,3.3040000000000003,3.516,3.356
1581534690,3.3040000000000003,3.516,3.36
1581535639,3.3040000000000003,3.516,3.364
1581535711,3.3040000000000003,3.516,3.372
1581535768,3.3040000000000003,3.516,3.38
1581535883,3.3040000000000003,3.516,3.424
1581535998,3.3040000000000003,3.516,3.432
1581536070,3.3040000000000003,3.516,3.412
1581536128,3.3040000000000003,3.516,3.4
1581536185,3.3040000000000003,3.516,3.404
1581536243,3.3040000000000003,3.516,3.396
1581536360,3.3040000000000003,3.516,3.384
1581536418,3.3040000000000003,3.516,3.384
1581536480,3.3040000000000003,3.516,3.412
1581536537,3.3040000000000003,3.516,3.448
1581536600,3.3040000000000003,3.516,3.48
1581536657,3.3040000000000003,3.516,3.492
1581536720,3.3040000000000003,3.516,3.496
1581536777,3.3040000000000003,3.516,3.448
1581536840,3.3040000000000003,3.516,3.412
1581536903,3.3040000000000003,3.516,3.42
1581536960,3.3040000000000003,3.516,3.428
1581537018,3.3040000000000003,3.516,3.396
1581537147,3.3040000000000003,3.516,3.396
1581540081,3.3040000000000003,3.516,3.352
1581540268,3.3040000000000003,3.516,3.352
1581540325,3.3040000000000003,3.516,3.364
1581541950,3.3040000000000003,3.516,3.392
1581542008,3.3040000000000003,3.516,3.404
1581542065,3.3040000000000003,3.516,3.396
1581542123,3.3040000000000003,3.516,3.4
1581542180,3.3040000000000003,3.516,3.404
1581542238,3.3040000000000003,3.516,3.408
1581542310,3.3040000000000003,3.516,3.384
1581542367,3.3040000000000003,3.516,3.384
1581542425,3.3040000000000003,3.516,3.38
1581542482,3.3040000000000003,3.516,3.408
1581542540,3.3040000000000003,3.516,3.412
1581542597,3.3040000000000003,3.516,3.416
1581542669,3.3040000000000003,3.516,3.404
1581542727,3.3040000000000003,3.516,3.388
1581542784,3.3040000000000003,3.516,3.4
1581542842,3.3040000000000003,3.516,3.416
1581542899,3.3040000000000003,3.516,3.408
1581542957,3.3040000000000003,3.516,3.404
1581543029,3.3040000000000003,3.516,3.4
1581546926,3.3040000000000003,3.516,3.364
1581546983,3.3040000000000003,3.516,3.368
1581547099,3.3040000000000003,3.516,3.384
1581547170,3.3040000000000003,3.516,3.376
1581547285,3.3040000000000003,3.516,3.392
1581547818,3.3040000000000003,3.516,3.416
1581547889,3.3040000000000003,3.516,3.42
1581547947,3.3040000000000003,3.516,3.42
1581548004,3.3040000000000003,3.516,3.392
1581548062,3.3040000000000003,3.516,3.384
1581548120,3.3040000000000003,3.516,3.416
1581548177,3.3040000000000003,3.516,3.4
1581548249,3.3040000000000003,3.516,3.412
1581548307,3.3040000000000003,3.516,3.4
1581548364,3.3040000000000003,3.516,3.392
1581548422,3.3040000000000003,3.516,3.384
1581548479,3.3040000000000003,3.516,3.388
1581548551,3.3040000000000003,3.516,3.388
1581548609,3.3040000000000003,3.516,3.392
1581548666,3.3040000000000003,3.516,3.408
1581548724,3.3040000000000003,3.516,3.428
1581548781,3.3040000000000003,3.516,3.404
1581548839,3.3040000000000003,3.516,3.384
1581548968,3.3040000000000003,3.516,3.388
1581549443,3.3040000000000003,3.516,3.416
1581549500,3.3040000000000003,3.516,3.408
1581549558,3.3040000000000003,3.516,3.396
1581549630,3.3040000000000003,3.516,3.404
1581549687,3.3040000000000003,3.516,3.404
1581549802,3.3040000000000003,3.516,3.364
1581552563,3.3040000000000003,3.516,3.364
1581552621,3.3040000000000003,3.516,3.376
1581552678,3.3040000000000003,3.516,3.368
1581552750,3.3040000000000003,3.516,3.388
1581552808,3.3040000000000003,3.516,3.384
1581552865,3.3040000000000003,3.516,3.408
1581552923,3.3040000000000003,3.516,3.416
1581552980,3.3040000000000003,3.516,3.444
1581553038,3.3040000000000003,3.516,3.452
1581553757,3.3040000000000003,3.516,3.384
1581553829,3.3040000000000003,3.516,3.388
1581553885,3.3040000000000003,3.516,3.404
1581558685,3.3040000000000003,3.516,3.388
1581558800,3.3040000000000003,3.516,3.376
1581559706,3.3040000000000003,3.516,3.42
1581559764,3.3040000000000003,3.516,3.464
1581559821,3.3040000000000003,3.516,3.456
1581559879,3.3040000000000003,3.516,3.46
1581559951,3.3040000000000003,3.516,3.452
1581560008,3.3040000000000003,3.516,3.412
1581560181,3.3040000000000003,3.516,3.404
1581563963,3.3040000000000003,3.516,3.368
1581564020,3.3040000000000003,3.516,3.356
1581564682,3.3040000000000003,3.516,3.452
1581564739,3.3040000000000003,3.516,3.46
1581564797,3.3040000000000003,3.516,3.468
1581565588,3.3040000000000003,3.516,3.416
1581565645,3.3040000000000003,3.516,3.416
1581570449,3.3040000000000003,3.516,3.4
1581570679,3.3040000000000003,3.516,3.392
1581570808,3.3040000000000003,3.516,3.4
1581570866,3.3040000000000003,3.516,3.4
1581576330,3.3040000000000003,3.516,3.388
1581576445,3.3040000000000003,3.516,3.4
1581576503,3.3040000000000003,3.516,3.416
1581576560,3.3040000000000003,3.516,3.4
1581576618,3.3040000000000003,3.516,3.408
1581576690,3.3040000000000003,3.516,3.396
1581576747,3.3040000000000003,3.516,3.412
1581576805,3.3040000000000003,3.516,3.396
1581576862,3.3040000000000003,3.516,3.412
1581576920,3.3040000000000003,3.516,3.388
1581582270,3.3040000000000003,3.516,3.424
1581582327,3.3040000000000003,3.516,3.436
1581582385,3.3040000000000003,3.516,3.4
1581582442,3.3040000000000003,3.516,3.384
1581582500,3.3040000000000003,3.516,3.412
1581582557,3.3040000000000003,3.516,3.4
1581582629,3.3040000000000003,3.516,3.412
1581582687,3.3040000000000003,3.516,3.412
1581586771,3.3040000000000003,3.516,3.436
1581586828,3.3040000000000003,3.516,3.44
1581586886,3.3040000000000003,3.516,3.412
1581587058,3.3040000000000003,3.516,3.368
1581589100,3.3040000000000003,3.516,3.432
1581589158,3.3040000000000003,3.516,3.42
1581589345,3.3040000000000003,3.516,3.36
1581592581,3.3040000000000003,3.516,3.4
1581592638,3.3040000000000003,3.516,3.392
1581592710,3.3040000000000003,3.516,3.412
1581592768,3.3040000000000003,3.516,3.404
1581592825,3.3040000000000003,3.516,3.392
1581592940,3.3040000000000003,3.516,3.404
1581592998,3.3040000000000003,3.516,3.396
1581595040,3.3040000000000003,3.516,3.352
1581595097,3.3040000000000003,3.516,3.348
1581595169,3.3040000000000003,3.516,3.34
1581595227,3.3040000000000003,3.516,3.34
1581595284,3.3040000000000003,3.516,3.336
1581595342,3.3040000000000003,3.516,3.332
1581597441,3.3040000000000003,3.516,3.364
1581597499,3.3040000000000003,3.516,3.352
1581597571,3.3040000000000003,3.516,3.372
1581597628,3.3040000000000003,3.516,3.376
1581597801,3.3040000000000003,3.516,3.388
1581598405,3.3040000000000003,3.516,3.42
1581598462,3.3040000000000003,3.516,3.412
1581598520,3.3040000000000003,3.516,3.404
1581598577,3.3040000000000003,3.516,3.384
1581598649,3.3040000000000003,3.516,3.396
1581598707,3.3040000000000003,3.516,3.396
1581598764,3.3040000000000003,3.516,3.388
1581598822,3.3040000000000003,3.516,3.4
1581600979,3.3040000000000003,3.516,3.332
1581603266,3.3040000000000003,3.516,3.36
1581603323,3.3040000000000003,3.516,3.372
1581603381,3.3040000000000003,3.516,3.38
1581603438,3.3040000000000003,3.516,3.404
1581603510,3.3040000000000003,3.516,3.388
1581603568,3.3040000000000003,3.516,3.388
1581603625,3.3040000000000003,3.516,3.42
1581603683,3.3040000000000003,3.516,3.408
1581603740,3.3040000000000003,3.516,3.408
1581603870,3.3040000000000003,3.516,3.388
1581603927,3.3040000000000003,3.516,3.428
1581604229,3.3040000000000003,3.516,3.408
1581604287,3.3040000000000003,3.516,3.416
1581604344,3.3040000000000003,3.516,3.408
1581604402,3.3040000000000003,3.516,3.388
1581604459,3.3040000000000003,3.516,3.4
1581604517,3.3040000000000003,3.516,3.412
1581604589,3.3040000000000003,3.516,3.42
1581604704,3.3040000000000003,3.516,3.392
1581604761,3.3040000000000003,3.516,3.4
1581604819,3.3040000000000003,3.516,3.396
1581606990,3.3040000000000003,3.516,3.3280000000000003
1581608903,3.3040000000000003,3.516,3.372
1581608960,3.3040000000000003,3.516,3.372
1581609018,3.3040000000000003,3.516,3.38
1581609090,3.3040000000000003,3.516,3.376
1581609147,3.3040000000000003,3.516,3.392
1581609205,3.3040000000000003,3.516,3.388
1581609262,3.3040000000000003,3.516,3.4
1581609320,3.3040000000000003,3.516,3.384
1581609377,3.3040000000000003,3.516,3.408
1581609449,3.3040000000000003,3.516,3.392
1581609507,3.3040000000000003,3.516,3.396
1581609564,3.3040000000000003,3.516,3.392
1581609622,3.3040000000000003,3.516,3.404
1581609679,3.3040000000000003,3.516,3.396
1581609737,3.3040000000000003,3.516,3.416
1581610226,3.3040000000000003,3.516,3.436
1581610470,3.3040000000000003,3.516,3.416
1581610643,3.3040000000000003,3.516,3.456
1581610700,3.3040000000000003,3.516,3.424
1581614727,3.3040000000000003,3.516,3.404
1581614785,3.3040000000000003,3.516,3.424
1581614842,3.3040000000000003,3.516,3.428
1581614900,3.3040000000000003,3.516,3.4
1581614957,3.3040000000000003,3.516,3.408
1581615029,3.3040000000000003,3.516,3.396
1581615087,3.3040000000000003,3.516,3.388
1581615144,3.3040000000000003,3.516,3.384
1581615202,3.3040000000000003,3.516,3.424
1581615259,3.3040000000000003,3.516,3.452
1581615331,3.3040000000000003,3.516,3.42
1581615389,3.3040000000000003,3.516,3.424
1581615446,3.3040000000000003,3.516,3.404
1581615561,3.3040000000000003,3.516,3.38
1581615691,3.3040000000000003,3.516,3.392
1581618797,3.3040000000000003,3.516,3.352
1581620005,3.3040000000000003,3.516,3.404
1581620062,3.3040000000000003,3.516,3.392
1581620307,3.3040000000000003,3.516,3.404
1581620537,3.3040000000000003,3.516,3.38
1581620609,3.3040000000000003,3.516,3.392
1581620666,3.3040000000000003,3.516,3.392
1581620724,3.3040000000000003,3.516,3.412
1581620781,3.3040000000000003,3.516,3.396
1581620839,3.3040000000000003,3.516,3.396
1581620911,3.3040000000000003,3.516,3.392
1581620968,3.3040000000000003,3.516,3.376
1581621026,3.3040000000000003,3.516,3.388
1581621083,3.3040000000000003,3.516,3.412
1581621141,3.3040000000000003,3.516,3.388
1581621198,3.3040000000000003,3.516,3.42
1581621270,3.3040000000000003,3.516,3.424
1581621385,3.3040000000000003,3.516,3.412
1581621443,3.3040000000000003,3.516,3.408
1581621500,3.3040000000000003,3.516,3.424
1581621558,3.3040000000000003,3.516,3.4
1581621687,3.3040000000000003,3.516,3.384
1581626548,3.3040000000000003,3.516,3.376
1581626601,3.3040000000000003,3.516,3.376
1581626659,3.3040000000000003,3.516,3.368
1581626721,3.3040000000000003,3.516,3.38
1581626778,3.3040000000000003,3.516,3.388
1581626841,3.3040000000000003,3.516,3.404
1581626898,3.3040000000000003,3.516,3.408
1581626961,3.3040000000000003,3.516,3.424
1581627018,3.3040000000000003,3.516,3.428
1581627081,3.3040000000000003,3.516,3.4
1581627138,3.3040000000000003,3.516,3.388
1581627200,3.3040000000000003,3.516,3.4
1581627258,3.3040000000000003,3.516,3.4
1581627320,3.3040000000000003,3.516,3.396
1581627378,3.3040000000000003,3.516,3.384
1581627440,3.3040000000000003,3.516,3.42
1581627511,3.3040000000000003,3.516,3.412
1581627568,3.3040000000000003,3.516,3.436
1581631350,3.3040000000000003,3.516,3.356
1581631408,3.3040000000000003,3.516,3.352
1581631638,3.3040000000000003,3.516,3.376
1581632299,3.3040000000000003,3.516,3.396
1581632486,3.3040000000000003,3.516,3.428
1581632544,3.3040000000000003,3.516,3.408
1581632601,3.3040000000000003,3.516,3.388
1581632659,3.3040000000000003,3.516,3.392
1581632731,3.3040000000000003,3.516,3.408
1581632788,3.3040000000000003,3.516,3.416
1581632846,3.3040000000000003,3.516,3.436
1581632903,3.3040000000000003,3.516,3.428
1581632961,3.3040000000000003,3.516,3.396
1581633018,3.3040000000000003,3.516,3.396
1581633090,3.3040000000000003,3.516,3.436
1581633148,3.3040000000000003,3.516,3.468
1581633205,3.3040000000000003,3.516,3.476
1581633263,3.3040000000000003,3.516,3.432
1581633320,3.3040000000000003,3.516,3.416
1581633378,3.3040000000000003,3.516,3.432
1581633982,3.3040000000000003,3.516,3.388
1581634097,3.3040000000000003,3.516,3.42
1581636930,3.3040000000000003,3.516,3.396
1581636988,3.3040000000000003,3.516,3.392
1581637045,3.3040000000000003,3.516,3.384
1581637103,3.3040000000000003,3.516,3.38
1581637160,3.3040000000000003,3.516,3.376
1581637218,3.3040000000000003,3.516,3.38
1581637290,3.3040000000000003,3.516,3.4
1581637462,3.3040000000000003,3.516,3.404
1581637520,3.3040000000000003,3.516,3.396
1581638239,3.3040000000000003,3.516,3.396
1581638311,3.3040000000000003,3.516,3.384
1581638368,3.3040000000000003,3.516,3.392
1581638426,3.3040000000000003,3.516,3.408
1581638483,3.3040000000000003,3.516,3.416
1581638541,3.3040000000000003,3.516,3.396
1581638598,3.3040000000000003,3.516,3.392
1581638670,3.3040000000000003,3.516,3.38
1581638728,3.3040000000000003,3.516,3.384
1581638785,3.3040000000000003,3.516,3.388
1581638843,3.3040000000000003,3.516,3.396
1581643286,3.3040000000000003,3.516,3.412
1581644307,3.3040000000000003,3.516,3.4
1581644365,3.3040000000000003,3.516,3.384
1581644422,3.3040000000000003,3.516,3.416
1581648018,3.3040000000000003,3.516,3.416
1581648205,3.3040000000000003,3.516,3.392
1581648320,3.3040000000000003,3.516,3.392
1581649168,3.3040000000000003,3.516,3.384
1581650060,3.3040000000000003,3.516,3.388
1581655050,3.3040000000000003,3.516,3.396
1581660860,3.3040000000000003,3.516,3.42
1581660917,3.3040000000000003,3.516,3.392
1581661162,3.3040000000000003,3.516,3.5
1581665490,3.3040000000000003,3.516,3.384
1581665605,3.3040000000000003,3.516,3.404
1581666684,3.3040000000000003,3.516,3.42
1581666799,3.3040000000000003,3.516,3.388
1581666871,3.3040000000000003,3.516,3.384
1581666928,3.3040000000000003,3.516,3.392
1581666986,3.3040000000000003,3.516,3.42
1581667043,3.3040000000000003,3.516,3.424
1581667101,3.3040000000000003,3.516,3.416
1581667158,3.3040000000000003,3.516,3.392
1581673702,3.3040000000000003,3.516,3.404
1581677297,3.3040000000000003,3.516,3.42
1581679411,3.3040000000000003,3.516,3.404
1581679468,3.3040000000000003,3.516,3.384
1581679526,3.3040000000000003,3.516,3.376
1581679583,3.3040000000000003,3.516,3.368
1581679641,3.3040000000000003,3.516,3.356
1581679698,3.3040000000000003,3.516,3.352
1581679770,3.3040000000000003,3.516,3.344
1581682157,3.3040000000000003,3.516,3.396
1581682229,3.3040000000000003,3.516,3.408
1581683121,3.3040000000000003,3.516,3.416
1581683178,3.3040000000000003,3.516,3.4
1581683250,3.3040000000000003,3.516,3.384
1581684329,3.3040000000000003,3.516,3.388
1581687737,3.3040000000000003,3.516,3.388
1581687809,3.3040000000000003,3.516,3.4
1581687867,3.3040000000000003,3.516,3.408
1581687924,3.3040000000000003,3.516,3.408
1581687982,3.3040000000000003,3.516,3.432
1581688039,3.3040000000000003,3.516,3.416
1581688111,3.3040000000000003,3.516,3.396
1581688169,3.3040000000000003,3.516,3.384
1581688226,3.3040000000000003,3.516,3.38
1581688284,3.3040000000000003,3.516,3.384
1581688341,3.3040000000000003,3.516,3.392
1581688399,3.3040000000000003,3.516,3.42
1581689247,3.3040000000000003,3.516,3.404
1581689305,3.3040000000000003,3.516,3.412
1581693561,3.3040000000000003,3.516,3.4
1581693619,3.3040000000000003,3.516,3.38
1581693691,3.3040000000000003,3.516,3.404
1581693748,3.3040000000000003,3.516,3.392
1581693978,3.3040000000000003,3.516,3.392
1581699083,3.3040000000000003,3.516,3.5
1581699141,3.3040000000000003,3.516,3.488
1581699199,3.3040000000000003,3.516,3.44
1581699270,3.3040000000000003,3.516,3.448
1581699328,3.3040000000000003,3.516,3.452
1581699385,3.3040000000000003,3.516,3.424
1581699443,3.3040000000000003,3.516,3.396
1581699501,3.3040000000000003,3.516,3.38
1581699558,3.3040000000000003,3.516,3.392
