time,SPAM_Magnitude_X,SPAM_Magnitude_Y,SPAM_Magnitude_Z,SPAM_Off_X_MTQ_X,SPAM_Off_X_MTQ_Y,Dipole_Gain_X
1586102949,100,100,100,3.5616438356164384,-6.904109589041096,1.0
1586103007,100,100,100,3.5616438356164384,-6.904109589041096,1.0
1586104086,100,100,100,3.5616438356164384,-6.904109589041096,1.0
1586104143,100,100,100,3.5616438356164384,-6.904109589041096,1.0
1586104215,100,100,100,3.5616438356164384,-6.904109589041096,1.0
1586104258,100,100,100,3.5616438356164384,-6.904109589041096,1.0
1586108458,100,100,100,0.0547945205479452,-9.493150684931507,1.0
1586108529,100,100,100,0.0547945205479452,-9.493150684931507,1.0
1586108587,100,100,100,0.0547945205479452,-9.493150684931507,1.0
1586108659,100,100,100,0.0547945205479452,-9.493150684931507,1.0
1586108702,100,100,100,0.0547945205479452,-9.493150684931507,1.0
1586108760,100,100,100,0.0547945205479452,-9.493150684931507,1.0
1586108817,100,100,100,0.0547945205479452,-9.493150684931507,1.0
1586108903,100,100,100,0.0547945205479452,-9.493150684931507,1.0
1586108947,100,100,100,0.0547945205479452,-9.493150684931507,1.0
1586109004,100,100,100,0.0547945205479452,-9.493150684931507,1.0
1586109062,100,100,100,0.0547945205479452,-9.493150684931507,1.0
1586109479,100,100,100,0.0547945205479452,-9.493150684931507,1.0
1586109536,100,100,100,0.0547945205479452,-9.493150684931507,1.0
1586109608,100,100,100,0.0547945205479452,-9.493150684931507,1.0
1586109666,100,100,100,0.0547945205479452,-9.493150684931507,1.0
1586109723,100,100,100,0.0547945205479452,-9.493150684931507,1.0
1586109781,100,100,100,0.0547945205479452,-9.493150684931507,1.0
1586109838,100,100,100,0.0547945205479452,-9.493150684931507,1.0
1586109910,100,100,100,0.0547945205479452,-9.493150684931507,1.0
1586110040,100,100,100,0.0547945205479452,-9.493150684931507,1.0
1586114225,100,100,100,0.0547945205479452,-9.493150684931507,1.0
1586114282,100,100,100,0.0547945205479452,-9.493150684931507,1.0
1586114340,100,100,100,0.0547945205479452,-9.493150684931507,1.0
1586114397,100,100,100,0.0547945205479452,-9.493150684931507,1.0
1586114469,100,100,100,0.0547945205479452,-9.493150684931507,1.0
1586114527,100,100,100,0.0547945205479452,-9.493150684931507,1.0
1586114599,100,100,100,0.0547945205479452,-9.493150684931507,1.0
1586114642,100,100,100,0.0547945205479452,-9.493150684931507,1.0
1586114699,100,100,100,0.0547945205479452,-9.493150684931507,1.0
1586114771,100,100,100,0.0547945205479452,-9.493150684931507,1.0
1586114829,100,100,100,0.0547945205479452,-9.493150684931507,1.0
1586114886,100,100,100,0.0547945205479452,-9.493150684931507,1.0
1586114944,100,100,100,0.0547945205479452,-9.493150684931507,1.0
1586115001,100,100,100,0.0547945205479452,-9.493150684931507,1.0
1586115490,100,100,100,0.0547945205479452,-9.493150684931507,1.0
1586115548,100,100,100,0.0547945205479452,-9.493150684931507,1.0
1586115663,100,100,100,0.0547945205479452,-9.493150684931507,1.0
1586119805,100,100,100,-2.2054794520547945,-5.164383561643835,1.0
1586119862,100,100,100,-2.2054794520547945,-5.164383561643835,1.0
1586119920,100,100,100,-2.2054794520547945,-5.164383561643835,1.0
1586119977,100,100,100,-2.2054794520547945,-5.164383561643835,1.0
1586120049,100,100,100,-2.2054794520547945,-5.164383561643835,1.0
1586120107,100,100,100,-2.2054794520547945,-5.164383561643835,1.0
1586120164,100,100,100,-2.2054794520547945,-5.164383561643835,1.0
1586120222,100,100,100,-2.2054794520547945,-5.164383561643835,1.0
1586120279,100,100,100,-2.2054794520547945,-5.164383561643835,1.0
1586120337,100,100,100,-2.2054794520547945,-5.164383561643835,1.0
1586120409,100,100,100,-2.2054794520547945,-5.164383561643835,1.0
1586120466,100,100,100,-2.2054794520547945,-5.164383561643835,1.0
1586120524,100,100,100,-2.2054794520547945,-5.164383561643835,1.0
1586120596,100,100,100,-2.2054794520547945,-5.164383561643835,1.0
1586120639,100,100,100,-2.2054794520547945,-5.164383561643835,1.0
1586120696,100,100,100,-2.2054794520547945,-5.164383561643835,1.0
1586120768,100,100,100,-2.2054794520547945,-5.164383561643835,1.0
1586120826,100,100,100,-2.2054794520547945,-5.164383561643835,1.0
1586123946,100,100,100,-2.2054794520547945,-5.164383561643835,1.0
1586124062,100,100,100,-2.2054794520547945,-5.164383561643835,1.0
1586124119,100,100,100,-2.2054794520547945,-5.164383561643835,1.0
1586124306,100,100,100,-2.2054794520547945,-5.164383561643835,1.0
1586124364,100,100,100,-2.2054794520547945,-5.164383561643835,1.0
1586124421,100,100,100,-2.2054794520547945,-5.164383561643835,1.0
1586125442,100,100,100,-2.2054794520547945,-5.164383561643835,1.0
1586125701,100,100,100,-2.2054794520547945,-5.164383561643835,1.0
1586125744,100,100,100,-2.2054794520547945,-5.164383561643835,1.0
1586125802,100,100,100,-2.2054794520547945,-5.164383561643835,1.0
1586125859,100,100,100,-2.2054794520547945,-5.164383561643835,1.0
1586125917,100,100,100,-2.2054794520547945,-5.164383561643835,1.0
1586125989,100,100,100,-2.2054794520547945,-5.164383561643835,1.0
1586126046,100,100,100,-2.2054794520547945,-5.164383561643835,1.0
1586126104,100,100,100,-2.2054794520547945,-5.164383561643835,1.0
1586126219,100,100,100,-2.2054794520547945,-5.164383561643835,1.0
1586126276,100,100,100,-2.2054794520547945,-5.164383561643835,1.0
1586126348,100,100,100,-2.2054794520547945,-5.164383561643835,1.0
1586126420,100,100,100,-2.2054794520547945,-5.164383561643835,1.0
1586126463,100,100,100,-2.2054794520547945,-5.164383561643835,1.0
1586126521,100,100,100,-2.2054794520547945,-5.164383561643835,1.0
1586126578,100,100,100,-2.2054794520547945,-5.164383561643835,1.0
1586126650,100,100,100,-2.2054794520547945,-5.164383561643835,1.0
1586126708,100,100,100,-2.2054794520547945,-5.164383561643835,1.0
1586126765,100,100,100,-2.2054794520547945,-5.164383561643835,1.0
1586126823,100,100,100,-2.2054794520547945,-5.164383561643835,1.0
1586131626,100,100,100,-2.2054794520547945,-5.164383561643835,1.0
1586131683,100,100,100,-2.2054794520547945,-5.164383561643835,1.0
1586131741,100,100,100,-2.2054794520547945,-5.164383561643835,1.0
1586131799,100,100,100,-2.2054794520547945,-5.164383561643835,1.0
1586131856,100,100,100,-2.2054794520547945,-5.164383561643835,1.0
1586131942,100,100,100,-2.2054794520547945,-5.164383561643835,1.0
1586131986,100,100,100,-2.2054794520547945,-5.164383561643835,1.0
1586132043,100,100,100,-2.2054794520547945,-5.164383561643835,1.0
1586132101,100,100,100,-2.2054794520547945,-5.164383561643835,1.0
1586132158,100,100,100,-2.2054794520547945,-5.164383561643835,1.0
1586132230,100,100,100,-2.2054794520547945,-5.164383561643835,1.0
1586132288,100,100,100,-2.2054794520547945,-5.164383561643835,1.0
1586132345,100,100,100,-2.2054794520547945,-5.164383561643835,1.0
1586132403,100,100,100,-2.2054794520547945,-5.164383561643835,1.0
1586132460,100,100,100,-2.2054794520547945,-5.164383561643835,1.0
1586132518,100,100,100,-2.2054794520547945,-5.164383561643835,1.0
1586132590,100,100,100,2.767123287671233,-10.602739726027398,1.0
1586132647,100,100,100,2.767123287671233,-10.602739726027398,1.0
1586132705,100,100,100,2.767123287671233,-10.602739726027398,1.0
1586137695,100,100,100,2.767123287671233,-10.602739726027398,1.0
1586137738,100,100,100,2.767123287671233,-10.602739726027398,1.0
1586137810,100,100,100,2.767123287671233,-10.602739726027398,1.0
1586137882,100,100,100,2.767123287671233,-10.602739726027398,1.0
1586137925,100,100,100,2.767123287671233,-10.602739726027398,1.0
1586137982,100,100,100,2.767123287671233,-10.602739726027398,1.0
1586138040,100,100,100,2.767123287671233,-10.602739726027398,1.0
1586138097,100,100,100,2.767123287671233,-10.602739726027398,1.0
1586138184,100,100,100,2.767123287671233,-10.602739726027398,1.0
1586138227,100,100,100,2.767123287671233,-10.602739726027398,1.0
1586138284,100,100,100,2.767123287671233,-10.602739726027398,1.0
1586138342,100,100,100,2.767123287671233,-10.602739726027398,1.0
1586138399,100,100,100,2.767123287671233,-10.602739726027398,1.0
1586138457,100,100,100,2.767123287671233,-10.602739726027398,1.0
1586138529,100,100,100,2.767123287671233,-10.602739726027398,1.0
1586138586,100,100,100,2.767123287671233,-10.602739726027398,1.0
1586142369,100,100,100,2.328767123287671,-8.506849315068493,1.0
1586142426,100,100,100,2.328767123287671,-8.506849315068493,1.0
1586142484,100,100,100,2.328767123287671,-8.506849315068493,1.0
1586142556,100,100,100,2.328767123287671,-8.506849315068493,1.0
1586142599,100,100,100,2.328767123287671,-8.506849315068493,1.0
1586142656,100,100,100,2.328767123287671,-8.506849315068493,1.0
1586142728,100,100,100,2.328767123287671,-8.506849315068493,1.0
1586143447,100,100,100,2.328767123287671,-8.506849315068493,1.0
1586143505,100,100,100,2.328767123287671,-8.506849315068493,1.0
1586143562,100,100,100,2.328767123287671,-8.506849315068493,1.0
1586143620,100,100,100,2.328767123287671,-8.506849315068493,1.0
1586143677,100,100,100,2.328767123287671,-8.506849315068493,1.0
1586143749,100,100,100,2.328767123287671,-8.506849315068493,1.0
1586143807,100,100,100,2.328767123287671,-8.506849315068493,1.0
1586143864,100,100,100,2.328767123287671,-8.506849315068493,1.0
1586143922,100,100,100,2.328767123287671,-8.506849315068493,1.0
1586143979,100,100,100,2.328767123287671,-8.506849315068493,1.0
1586144037,100,100,100,2.328767123287671,-8.506849315068493,1.0
1586144109,100,100,100,2.328767123287671,-8.506849315068493,1.0
1586144166,100,100,100,2.328767123287671,-8.506849315068493,1.0
1586144238,100,100,100,2.328767123287671,-8.506849315068493,1.0
1586149329,100,100,100,2.328767123287671,-8.506849315068493,1.0
1586149387,100,100,100,4.438356164383562,-8.780821917808218,1.0
1586149444,100,100,100,4.438356164383562,-8.780821917808218,1.0
1586166069,100,100,100,1.1917808219178083,-9.972602739726028,1.0
1586166127,100,100,100,1.1917808219178083,-9.972602739726028,1.0
1586166184,100,100,100,1.1917808219178083,-9.972602739726028,1.0
1586166242,100,100,100,1.1917808219178083,-9.972602739726028,1.0
1586166299,100,100,100,1.1917808219178083,-9.972602739726028,1.0
1586166357,100,100,100,1.1917808219178083,-9.972602739726028,1.0
1586170743,100,100,100,1.1917808219178083,-9.972602739726028,1.0
1586171045,100,100,100,1.1917808219178083,-9.972602739726028,1.0
1586171822,100,100,100,2.9315068493150687,-8.753424657534246,1.0
1586171879,100,100,100,2.9315068493150687,-8.753424657534246,1.0
1586171937,100,100,100,2.9315068493150687,-8.753424657534246,1.0
1586172009,100,100,100,2.9315068493150687,-8.753424657534246,1.0
1586172066,100,100,100,2.9315068493150687,-8.753424657534246,1.0
1586172124,100,100,100,2.9315068493150687,-8.753424657534246,1.0
1586172181,100,100,100,2.9315068493150687,-8.753424657534246,1.0
1586172239,100,100,100,2.9315068493150687,-8.753424657534246,1.0
1586172296,100,100,100,2.9315068493150687,-8.753424657534246,1.0
1586172368,100,100,100,2.9315068493150687,-8.753424657534246,1.0
1586176683,100,100,100,2.9315068493150687,-8.753424657534246,1.0
1586176740,100,100,100,2.9315068493150687,-8.753424657534246,1.0
1586177761,100,100,100,2.9315068493150687,-8.753424657534246,1.0
1586177876,100,100,100,2.9315068493150687,-8.753424657534246,1.0
1586177948,100,100,100,2.9315068493150687,-8.753424657534246,1.0
1586178006,100,100,100,2.9315068493150687,-8.753424657534246,1.0
1586178063,100,100,100,2.9315068493150687,-8.753424657534246,1.0
1586178121,100,100,100,2.9315068493150687,-8.753424657534246,1.0
1586182320,100,100,100,2.9315068493150687,-8.753424657534246,1.0
1586182378,100,100,100,2.9315068493150687,-8.753424657534246,1.0
1586182507,100,100,100,2.9315068493150687,-8.753424657534246,1.0
1586182694,100,100,100,2.9315068493150687,-8.753424657534246,1.0
1586182737,100,100,100,2.9315068493150687,-8.753424657534246,1.0
1586184722,100,100,100,-2.5753424657534247,-8.863013698630137,1.0
1586184923,100,100,100,-2.5753424657534247,-8.863013698630137,1.0
1586187483,100,100,100,-2.5753424657534247,-8.863013698630137,1.0
1586188030,100,100,100,-2.5753424657534247,-8.863013698630137,1.0
1586188202,100,100,100,-2.5753424657534247,-8.863013698630137,1.0
1586188260,100,100,100,-2.5753424657534247,-8.863013698630137,1.0
1586188317,100,100,100,-2.5753424657534247,-8.863013698630137,1.0
1586188389,100,100,100,-2.5753424657534247,-8.863013698630137,1.0
1586188447,100,100,100,-2.5753424657534247,-8.863013698630137,1.0
1586188504,100,100,100,-2.5753424657534247,-8.863013698630137,1.0
1586192876,100,100,100,-6.232876712328767,-3.5753424657534247,1.0
1586192948,100,100,100,-6.232876712328767,-3.5753424657534247,1.0
1586193005,100,100,100,-6.232876712328767,-3.5753424657534247,1.0
1586193063,100,100,100,-6.232876712328767,-3.5753424657534247,1.0
1586193121,100,100,100,-6.232876712328767,-3.5753424657534247,1.0
1586193178,100,100,100,-6.232876712328767,-3.5753424657534247,1.0
1586193264,100,100,100,-6.232876712328767,-3.5753424657534247,1.0
1586193308,100,100,100,-6.232876712328767,-3.5753424657534247,1.0
1586193365,100,100,100,-6.232876712328767,-3.5753424657534247,1.0
1586193423,100,100,100,-6.232876712328767,-3.5753424657534247,1.0
1586193480,100,100,100,-6.232876712328767,-3.5753424657534247,1.0
1586194027,100,100,100,-6.232876712328767,-3.5753424657534247,1.0
1586194084,100,100,100,-6.232876712328767,-3.5753424657534247,1.0
1586194142,100,100,100,-6.821917808219178,-4.191780821917808,1.0
1586194199,100,100,100,-6.821917808219178,-4.191780821917808,1.0
1586194257,100,100,100,-6.821917808219178,-4.191780821917808,1.0
1586194343,100,100,100,-6.821917808219178,-4.191780821917808,1.0
1586194386,100,100,100,-6.821917808219178,-4.191780821917808,1.0
1586194444,100,100,100,-6.821917808219178,-4.191780821917808,1.0
1586196658,100,100,100,-6.821917808219178,-4.191780821917808,1.0
1586198528,100,100,100,-6.821917808219178,-4.191780821917808,1.0
1586198585,100,100,100,-6.821917808219178,-4.191780821917808,1.0
1586198643,100,100,100,-6.821917808219178,-4.191780821917808,1.0
1586198700,100,100,100,-6.821917808219178,-4.191780821917808,1.0
1586198758,100,100,100,-6.821917808219178,-4.191780821917808,1.0
1586198830,100,100,100,-6.821917808219178,-4.191780821917808,1.0
1586198887,100,100,100,-6.821917808219178,-4.191780821917808,1.0
1586198945,100,100,100,-6.821917808219178,-4.191780821917808,1.0
1586199002,100,100,100,-6.821917808219178,-4.191780821917808,1.0
1586199074,100,100,100,-6.821917808219178,-4.191780821917808,1.0
1586199118,100,100,100,-6.821917808219178,-4.191780821917808,1.0
1586199189,100,100,100,-6.821917808219178,-4.191780821917808,1.0
1586199261,100,100,100,-6.821917808219178,-4.191780821917808,1.0
1586199305,100,100,100,-6.821917808219178,-4.191780821917808,1.0
1586199362,100,100,100,-6.821917808219178,-4.191780821917808,1.0
1586199837,100,100,100,-6.821917808219178,-4.191780821917808,1.0
1586199909,100,100,100,-6.821917808219178,-4.191780821917808,1.0
1586199966,100,100,100,-6.821917808219178,-4.191780821917808,1.0
1586200024,100,100,100,-6.821917808219178,-4.191780821917808,1.0
1586200081,100,100,100,-6.821917808219178,-4.191780821917808,1.0
1586200139,100,100,100,-6.821917808219178,-4.191780821917808,1.0
1586200196,100,100,100,-6.821917808219178,-4.191780821917808,1.0
1586200326,100,100,100,-6.821917808219178,-4.191780821917808,1.0
1586200383,100,100,100,-4.698630136986301,-5.5479452054794525,1.0
1586202670,100,100,100,-4.698630136986301,-5.5479452054794525,1.0
1586204223,100,100,100,-4.698630136986301,-5.5479452054794525,1.0
1586204338,100,100,100,-4.698630136986301,-5.5479452054794525,1.0
1586204410,100,100,100,-4.698630136986301,-5.5479452054794525,1.0
1586204467,100,100,100,-4.698630136986301,-5.5479452054794525,1.0
1586204525,100,100,100,-4.698630136986301,-5.5479452054794525,1.0
1586204582,100,100,100,-4.698630136986301,-5.5479452054794525,1.0
1586204640,100,100,100,-4.698630136986301,-5.5479452054794525,1.0
1586204697,100,100,100,-4.698630136986301,-5.5479452054794525,1.0
1586204769,100,100,100,-4.698630136986301,-5.5479452054794525,1.0
1586204827,100,100,100,-4.698630136986301,-5.5479452054794525,1.0
1586204884,100,100,100,-4.698630136986301,-5.5479452054794525,1.0
1586204942,100,100,100,-4.698630136986301,-5.5479452054794525,1.0
1586205014,100,100,100,-4.698630136986301,-5.5479452054794525,1.0
1586205057,100,100,100,-4.698630136986301,-5.5479452054794525,1.0
1586205129,100,100,100,-4.698630136986301,-5.5479452054794525,1.0
1586205302,100,100,100,-4.698630136986301,-5.5479452054794525,1.0
1586205906,100,100,100,-4.698630136986301,-5.5479452054794525,1.0
1586208480,100,100,100,3.3835616438356166,-4.835616438356165,1.0
1586208537,100,100,100,3.3835616438356166,-4.835616438356165,1.0
1586210220,100,100,100,3.3835616438356166,-4.835616438356165,1.0
1586210278,100,100,100,3.3835616438356166,-4.835616438356165,1.0
1586210349,100,100,100,3.3835616438356166,-4.835616438356165,1.0
1586210407,100,100,100,3.3835616438356166,-4.835616438356165,1.0
1586210464,100,100,100,3.3835616438356166,-4.835616438356165,1.0
1586210522,100,100,100,3.3835616438356166,-4.835616438356165,1.0
1586210580,100,100,100,3.3835616438356166,-4.835616438356165,1.0
1586210651,100,100,100,3.3835616438356166,-4.835616438356165,1.0
1586210709,100,100,100,3.3835616438356166,-4.835616438356165,1.0
1586210767,100,100,100,3.3835616438356166,-4.835616438356165,1.0
1586210824,100,100,100,3.3835616438356166,-4.835616438356165,1.0
1586210882,100,100,100,3.3835616438356166,-4.835616438356165,1.0
1586210939,100,100,100,3.3835616438356166,-4.835616438356165,1.0
1586210997,100,100,100,3.3835616438356166,-4.835616438356165,1.0
1586211069,100,100,100,3.3835616438356166,-4.835616438356165,1.0
1586211126,100,100,100,3.3835616438356166,-4.835616438356165,1.0
1586211184,100,100,100,3.3835616438356166,-4.835616438356165,1.0
1586214247,100,100,100,-2.904109589041096,-11.63013698630137,1.0
1586214304,100,100,100,-2.904109589041096,-11.63013698630137,1.0
1586216102,100,100,100,-2.904109589041096,-11.63013698630137,1.0
1586216159,100,100,100,-2.904109589041096,-11.63013698630137,1.0
1586216217,100,100,100,-2.904109589041096,-11.63013698630137,1.0
1586216303,100,100,100,-2.904109589041096,-11.63013698630137,1.0
1586216346,100,100,100,-2.904109589041096,-11.63013698630137,1.0
1586216461,100,100,100,-2.904109589041096,-11.63013698630137,1.0
1586216519,100,100,100,-2.904109589041096,-11.63013698630137,1.0
1586216576,100,100,100,-2.904109589041096,-11.63013698630137,1.0
1586216648,100,100,100,-2.904109589041096,-11.63013698630137,1.0
1586216706,100,100,100,-2.904109589041096,-11.63013698630137,1.0
1586216763,100,100,100,-2.904109589041096,-11.63013698630137,1.0
1586216821,100,100,100,-2.904109589041096,-11.63013698630137,1.0
1586216879,100,100,100,-2.904109589041096,-11.63013698630137,1.0
1586216936,100,100,100,-2.904109589041096,-11.63013698630137,1.0
1586217022,100,100,100,-2.904109589041096,-11.63013698630137,1.0
1586217065,100,100,100,-2.904109589041096,-11.63013698630137,1.0
1586217123,100,100,100,-2.904109589041096,-11.63013698630137,1.0
1586221998,100,100,100,-2.041095890410959,-0.5068493150684932,1.0
1586222041,100,100,100,-2.041095890410959,-0.5068493150684932,1.0
1586222099,100,100,100,-2.041095890410959,-0.5068493150684932,1.0
1586222156,100,100,100,-2.041095890410959,-0.5068493150684932,1.0
1586222228,100,100,100,-2.041095890410959,-0.5068493150684932,1.0
1586222286,100,100,100,-2.041095890410959,-0.5068493150684932,1.0
1586222343,100,100,100,-2.041095890410959,-0.5068493150684932,1.0
1586222401,100,100,100,-2.041095890410959,-0.5068493150684932,1.0
1586222473,100,100,100,-2.041095890410959,-0.5068493150684932,1.0
1586222516,100,100,100,-2.041095890410959,-0.5068493150684932,1.0
1586222588,100,100,100,-2.041095890410959,-0.5068493150684932,1.0
1586222645,100,100,100,-2.041095890410959,-0.5068493150684932,1.0
1586222703,100,100,100,-2.041095890410959,-0.5068493150684932,1.0
1586222760,100,100,100,-2.041095890410959,-0.5068493150684932,1.0
1586222818,100,100,100,-2.041095890410959,-0.5068493150684932,1.0
1586222890,100,100,100,-2.041095890410959,-0.5068493150684932,1.0
1586222947,100,100,100,-2.041095890410959,-0.5068493150684932,1.0
1586223062,100,100,100,-2.041095890410959,-0.5068493150684932,1.0
1586226787,100,100,100,1.1095890410958904,-6.602739726027397,1.0
1586226845,100,100,100,1.1095890410958904,-6.602739726027397,1.0
1586226902,100,100,100,1.1095890410958904,-6.602739726027397,1.0
1586226960,100,100,100,1.1095890410958904,-6.602739726027397,1.0
1586227017,100,100,100,1.1095890410958904,-6.602739726027397,1.0
1586227147,100,100,100,1.1095890410958904,-6.602739726027397,1.0
1586227204,100,100,100,1.1095890410958904,-6.602739726027397,1.0
1586227808,100,100,100,1.1095890410958904,-6.602739726027397,1.0
1586227866,100,100,100,1.1095890410958904,-6.602739726027397,1.0
1586227923,100,100,100,1.1095890410958904,-6.602739726027397,1.0
1586227981,100,100,100,1.1095890410958904,-6.602739726027397,1.0
1586228038,100,100,100,1.1095890410958904,-6.602739726027397,1.0
1586228110,100,100,100,1.1095890410958904,-6.602739726027397,1.0
1586228168,100,100,100,1.1095890410958904,-6.602739726027397,1.0
1586228225,100,100,100,1.1095890410958904,-6.602739726027397,1.0
1586228283,100,100,100,1.1095890410958904,-6.602739726027397,1.0
1586228340,100,100,100,1.1095890410958904,-6.602739726027397,1.0
1586228398,100,100,100,1.1095890410958904,-6.602739726027397,1.0
1586228484,100,100,100,1.1095890410958904,-6.602739726027397,1.0
1586228527,100,100,100,1.1095890410958904,-6.602739726027397,1.0
1586228585,100,100,100,1.4794520547945205,-9.95890410958904,1.0
1586228642,100,100,100,1.4794520547945205,-9.95890410958904,1.0
1586228700,100,100,100,1.4794520547945205,-9.95890410958904,1.0
1586228844,100,100,100,1.4794520547945205,-9.95890410958904,1.0
1586232597,100,100,100,-3.6986301369863015,0.410958904109589,1.0
1586232683,100,100,100,-3.6986301369863015,0.410958904109589,1.0
1586232842,100,100,100,-3.6986301369863015,0.410958904109589,1.0
1586232957,100,100,100,-3.6986301369863015,0.410958904109589,1.0
1586233086,100,100,100,-3.6986301369863015,0.410958904109589,1.0
1586233863,100,100,100,-3.6986301369863015,0.410958904109589,1.0
1586233920,100,100,100,-3.6986301369863015,0.410958904109589,1.0
1586233978,100,100,100,-3.6986301369863015,0.410958904109589,1.0
1586234050,100,100,100,-3.6986301369863015,0.410958904109589,1.0
1586234107,100,100,100,-3.6986301369863015,0.410958904109589,1.0
1586234165,100,100,100,-3.6986301369863015,0.410958904109589,1.0
1586244850,100,100,100,3.671232876712329,-4.205479452054795,1.0
1586250487,100,100,100,3.671232876712329,-4.205479452054795,1.0
1586250559,100,100,100,3.671232876712329,-4.205479452054795,1.0
1586250602,100,100,100,3.671232876712329,-4.205479452054795,1.0
1586250660,100,100,100,3.671232876712329,-4.205479452054795,1.0
1586250717,100,100,100,3.671232876712329,-4.205479452054795,1.0
1586250789,100,100,100,3.671232876712329,-4.205479452054795,1.0
1586250847,100,100,100,3.671232876712329,-4.205479452054795,1.0
1586250904,100,100,100,3.671232876712329,-4.205479452054795,1.0
1586255046,100,100,100,2.4383561643835616,-5.917808219178082,1.0
1586256297,100,100,100,2.4383561643835616,-5.917808219178082,1.0
1586256427,100,100,100,2.4383561643835616,-5.917808219178082,1.0
1586256499,100,100,100,2.4383561643835616,-5.917808219178082,1.0
1586256542,100,100,100,2.4383561643835616,-5.917808219178082,1.0
1586256599,100,100,100,2.4383561643835616,-5.917808219178082,1.0
1586256657,100,100,100,2.4383561643835616,-5.917808219178082,1.0
1586256786,100,100,100,2.4383561643835616,-5.917808219178082,1.0
1586260799,100,100,100,5.287671232876712,-7.47945205479452,1.0
1586260856,100,100,100,5.287671232876712,-7.47945205479452,1.0
1586260928,100,100,100,5.287671232876712,-7.47945205479452,1.0
1586260986,100,100,100,5.287671232876712,-7.47945205479452,1.0
1586261043,100,100,100,5.287671232876712,-7.47945205479452,1.0
1586261101,100,100,100,5.287671232876712,-7.47945205479452,1.0
1586261158,100,100,100,5.287671232876712,-7.47945205479452,1.0
1586261230,100,100,100,5.287671232876712,-7.47945205479452,1.0
1586266810,100,100,100,-1.1095890410958904,-3.328767123287671,1.0
1586266925,100,100,100,-1.1095890410958904,-3.328767123287671,1.0
1586266983,100,100,100,-1.1095890410958904,-3.328767123287671,1.0
1586267040,100,100,100,-1.1095890410958904,-3.328767123287671,1.0
1586267098,100,100,100,-1.1095890410958904,-3.328767123287671,1.0
1586269385,100,100,100,-2.7534246575342465,-6.821917808219178,1.0
1586269442,100,100,100,-2.7534246575342465,-6.821917808219178,1.0
1586272577,100,100,100,-2.7534246575342465,-6.821917808219178,1.0
1586272620,100,100,100,-2.7534246575342465,-6.821917808219178,1.0
1586272678,100,100,100,-2.7534246575342465,-6.821917808219178,1.0
1586272750,100,100,100,-2.7534246575342465,-6.821917808219178,1.0
1586272807,100,100,100,-2.7534246575342465,-6.821917808219178,1.0
1586272980,100,100,100,-2.7534246575342465,-6.821917808219178,1.0
1586273109,100,100,100,-2.7534246575342465,-6.821917808219178,1.0
1586275137,100,100,100,-1.273972602739726,-9.082191780821917,1.0
1586275209,100,100,100,-1.273972602739726,-9.082191780821917,1.0
1586277366,100,100,100,-1.273972602739726,-9.082191780821917,1.0
1586277424,100,100,100,-1.273972602739726,-9.082191780821917,1.0
1586277481,100,100,100,-1.273972602739726,-9.082191780821917,1.0
1586277539,100,100,100,-1.273972602739726,-9.082191780821917,1.0
1586277596,100,100,100,-1.273972602739726,-9.082191780821917,1.0
1586277668,100,100,100,-1.273972602739726,-9.082191780821917,1.0
1586277726,100,100,100,-1.273972602739726,-9.082191780821917,1.0
1586277783,100,100,100,-1.273972602739726,-9.082191780821917,1.0
1586277841,100,100,100,-1.273972602739726,-9.082191780821917,1.0
1586277898,100,100,100,-1.273972602739726,-9.082191780821917,1.0
1586278387,100,100,100,-1.273972602739726,-9.082191780821917,1.0
1586278445,100,100,100,-1.273972602739726,-9.082191780821917,1.0
1586278502,100,100,100,-1.273972602739726,-9.082191780821917,1.0
1586278574,100,100,100,-1.273972602739726,-9.082191780821917,1.0
1586278617,100,100,100,-1.273972602739726,-9.082191780821917,1.0
1586278689,100,100,100,-1.273972602739726,-9.082191780821917,1.0
1586278804,100,100,100,-1.273972602739726,-9.082191780821917,1.0
1586278862,100,100,100,-1.273972602739726,-9.082191780821917,1.0
1586283119,100,100,100,-1.273972602739726,-9.082191780821917,1.0
1586283176,100,100,100,-1.273972602739726,-9.082191780821917,1.0
1586283262,100,100,100,-1.273972602739726,-9.082191780821917,1.0
1586283306,100,100,100,-1.273972602739726,-9.082191780821917,1.0
1586283363,100,100,100,-1.273972602739726,-9.082191780821917,1.0
1586283435,100,100,100,-1.273972602739726,-9.082191780821917,1.0
1586283478,100,100,100,-1.273972602739726,-9.082191780821917,1.0
1586283550,100,100,100,-1.273972602739726,-9.082191780821917,1.0
1586283608,100,100,100,-1.273972602739726,-9.082191780821917,1.0
1586283665,100,100,100,-1.273972602739726,-9.082191780821917,1.0
1586283723,100,100,100,-1.273972602739726,-9.082191780821917,1.0
1586283780,100,100,100,5.808219178082192,-7.041095890410959,1.0
1586283838,100,100,100,5.808219178082192,-7.041095890410959,1.0
1586283910,100,100,100,5.808219178082192,-7.041095890410959,1.0
1586284327,100,100,100,5.808219178082192,-7.041095890410959,1.0
1586284384,100,100,100,5.808219178082192,-7.041095890410959,1.0
1586284442,100,100,100,5.808219178082192,-7.041095890410959,1.0
1586284499,100,100,100,5.808219178082192,-7.041095890410959,1.0
1586284557,100,100,100,5.808219178082192,-7.041095890410959,1.0
1586284629,100,100,100,5.808219178082192,-7.041095890410959,1.0
